"","Country","Code","Date","Open","High","Low","Close"
"3955","India","BSE SENSEX",2010-02-17,16228.910156,16480.890625,16228.910156,16428.910156
"3956","India","BSE SENSEX",2010-02-16,16042.179688,16310.389648,16021.290039,16226.679688
"3957","India","BSE SENSEX",2010-02-15,16186.900391,16227.040039,16011.820312,16038.349609
"3958","India","BSE SENSEX",2010-02-11,15928.280273,16202.870117,15928.280273,16152.589844
"3959","India","BSE SENSEX",2010-02-10,16042.179688,16141.129883,15892.009766,15922.169922
"3960","India","BSE SENSEX",2010-02-09,15940.730469,16094.129883,15862.900391,16042.179688
"3961","India","BSE SENSEX",2010-02-08,15931.339844,16061.410156,15651.990234,15935.610352
"3962","India","BSE SENSEX",2010-02-05,16222.55957,16222.55957,15725.429688,15790.929688
"3963","India","BSE SENSEX",2010-02-04,16500.289062,16508.220703,16188.799805,16224.950195
"3964","India","BSE SENSEX",2010-02-03,16210.25,16552.990234,16210.25,16496.050781
"3965","India","BSE SENSEX",2010-02-02,16368.44043,16525.980469,16129.110352,16163.44043
"3966","India","BSE SENSEX",2010-02-01,16339.320312,16422.400391,16160.799805,16356.030273
"3967","India","BSE SENSEX",2010-01-29,16253.820312,16390.310547,15982.080078,16357.959961
"3968","India","BSE SENSEX",2010-01-28,16317.160156,16524.689453,16182.139648,16306.870117
"3969","India","BSE SENSEX",2010-01-27,16708.599609,16708.599609,16230.849609,16289.820312
"3970","India","BSE SENSEX",2010-01-25,16847.699219,16877.769531,16705.560547,16780.460938
"3971","India","BSE SENSEX",2010-01-22,16978.359375,17000.330078,16608.089844,16859.679688
"3972","India","BSE SENSEX",2010-01-21,17474.490234,17474.490234,17025.259766,17051.140625
"3973","India","BSE SENSEX",2010-01-20,17486.689453,17590.589844,17425.050781,17474.490234
"3974","India","BSE SENSEX",2010-01-19,17650.820312,17664.859375,17463.779297,17486.060547
"3975","India","BSE SENSEX",2010-01-18,17538.720703,17712.599609,17505.5,17641.080078
"3976","India","BSE SENSEX",2010-01-15,17604.310547,17639.849609,17529.109375,17554.300781
"3977","India","BSE SENSEX",2010-01-14,17525.710938,17628.039062,17525.710938,17584.869141
"3978","India","BSE SENSEX",2010-01-13,17368.029297,17528.310547,17276.460938,17509.800781
"3979","India","BSE SENSEX",2010-01-12,17534.099609,17612,17392.550781,17422.509766
"3980","India","BSE SENSEX",2010-01-11,17724.589844,17776.570312,17500.789062,17526.710938
"3981","India","BSE SENSEX",2010-01-08,17603.869141,17658.119141,17508.960938,17540.289062
"3982","India","BSE SENSEX",2010-01-07,17701.970703,17733.339844,17566.539062,17615.720703
"3983","India","BSE SENSEX",2010-01-06,17719.470703,17790.330078,17636.710938,17701.130859
"3984","India","BSE SENSEX",2010-01-05,17555.769531,17729.779297,17555.769531,17686.240234
"3985","India","BSE SENSEX",2010-01-04,17473.449219,17582.839844,17378.380859,17558.730469
"3986","India","BSE SENSEX",2009-12-31,17365.369141,17530.939453,17365.369141,17464.810547
"3987","India","BSE SENSEX",2009-12-30,17402.240234,17440.050781,17322.800781,17343.820312
"3988","India","BSE SENSEX",2009-12-29,17388.669922,17486.050781,17372.630859,17401.560547
"3989","India","BSE SENSEX",2009-12-24,17265.470703,17413.689453,17198.089844,17360.609375
"3990","India","BSE SENSEX",2009-12-23,16723.960938,17252.089844,16723.960938,17231.109375
"3991","India","BSE SENSEX",2009-12-22,16633.810547,16738.119141,16633.810547,16692
"3992","India","BSE SENSEX",2009-12-21,16724.839844,16750.990234,16577.779297,16601.199219
"3993","India","BSE SENSEX",2009-12-18,16855.910156,16899.189453,16693.060547,16719.830078
"3994","India","BSE SENSEX",2009-12-17,16912.25,16979.519531,16826,16894.25
"3995","India","BSE SENSEX",2009-12-16,16866.949219,16996.119141,16777.939453,16912.769531
"3996","India","BSE SENSEX",2009-12-15,17150.589844,17200.470703,16835.779297,16877.160156
"3997","India","BSE SENSEX",2009-12-14,17118.140625,17275.189453,17048.169922,17097.550781
"3998","India","BSE SENSEX",2009-12-11,17199.740234,17351.710938,17056.119141,17119.029297
"3999","India","BSE SENSEX",2009-12-10,17107,17231.050781,17032.300781,17189.310547
"4000","India","BSE SENSEX",2009-12-09,17204.320312,17227.960938,17057.369141,17125.220703
"4001","India","BSE SENSEX",2009-12-08,16984.539062,17237.789062,16964.109375,17227.679688
"4002","India","BSE SENSEX",2009-12-07,17106.740234,17176.619141,16943.009766,16983.140625
"4003","India","BSE SENSEX",2009-12-04,17182.230469,17291.830078,17032.810547,17101.539062
"4004","India","BSE SENSEX",2009-12-03,17199.640625,17361.269531,17128.210938,17185.679688
"4005","India","BSE SENSEX",2009-12-02,17226.490234,17329.679688,17142.359375,17169.910156
"4006","India","BSE SENSEX",2009-12-01,16947.460938,17218.460938,16947.460938,17198.269531
"4007","India","BSE SENSEX",2009-11-30,16655.75,17026.910156,16655.75,16926.220703
"4008","India","BSE SENSEX",2009-11-27,16718.800781,16718.800781,16210.44043,16632.009766
"4009","India","BSE SENSEX",2009-11-26,17199.050781,17202.509766,16808.869141,16854.929688
"4010","India","BSE SENSEX",2009-11-25,17149.080078,17290.480469,17124.150391,17198.949219
"4011","India","BSE SENSEX",2009-11-24,17230.859375,17230.859375,17027.519531,17131.080078
"4012","India","BSE SENSEX",2009-11-23,17067.140625,17214.580078,17045.019531,17180.179688
"4013","India","BSE SENSEX",2009-11-20,16772.75,17041.789062,16635.75,17021.849609
"4014","India","BSE SENSEX",2009-11-19,17004.980469,17004.980469,16712.330078,16785.650391
"4015","India","BSE SENSEX",2009-11-18,17032.009766,17098.789062,16958.410156,16998.779297
"4016","India","BSE SENSEX",2009-11-17,17036.230469,17080.169922,16882.980469,17050.650391
"4017","India","BSE SENSEX",2009-11-16,16893.109375,17083.199219,16893.109375,17032.509766
"4018","India","BSE SENSEX",2009-11-13,16693.150391,16909.740234,16666.699219,16848.830078
"4019","India","BSE SENSEX",2009-11-12,16822.179688,16896.619141,16605.009766,16696.029297
"4020","India","BSE SENSEX",2009-11-11,16444.439453,16887.800781,16405.189453,16849.599609
"4021","India","BSE SENSEX",2009-11-10,16552.429688,16677.529297,16371.660156,16440.560547
"4022","India","BSE SENSEX",2009-11-09,16190.790039,16517.419922,16147.209961,16498.720703
"4023","India","BSE SENSEX",2009-11-06,16137.419922,16283.860352,16075.19043,16158.280273
"4024","India","BSE SENSEX",2009-11-05,15926.129883,16092.379883,15564.889648,16063.900391
"4025","India","BSE SENSEX",2009-11-04,15487.969727,15929.089844,15487.969727,15912.129883
"4026","India","BSE SENSEX",2009-11-03,15838.629883,15957.05957,15330.55957,15404.94043
"4027","India","BSE SENSEX",2009-10-30,16135.870117,16360.879883,15805.200195,15896.280273
"4028","India","BSE SENSEX",2009-10-29,16191.389648,16264.089844,15993.830078,16052.719727
"4029","India","BSE SENSEX",2009-10-28,16335.780273,16411.140625,16144.169922,16283.490234
"4030","India","BSE SENSEX",2009-10-27,16699.089844,16699.089844,16311.5,16353.400391
"4031","India","BSE SENSEX",2009-10-26,16808.050781,16938.880859,16706.080078,16740.5
"4032","India","BSE SENSEX",2009-10-23,16795.660156,17006.769531,16765.199219,16810.810547
"4033","India","BSE SENSEX",2009-10-22,17031.539062,17031.539062,16721.259766,16789.740234
"4034","India","BSE SENSEX",2009-10-21,17229.720703,17248.689453,16997.859375,17009.169922
"4035","India","BSE SENSEX",2009-10-20,17414.800781,17457.259766,17185.039062,17223.009766
"4036","India","BSE SENSEX",2009-10-16,17196.800781,17347.849609,17126.550781,17322.820312
"4037","India","BSE SENSEX",2009-10-15,17274.070312,17350.390625,17092.830078,17195.199219
"4038","India","BSE SENSEX",2009-10-14,17117.900391,17274.589844,17117.900391,17231.109375
"4039","India","BSE SENSEX",2009-10-12,16687.320312,17068.779297,16687.320312,17026.669922
"4040","India","BSE SENSEX",2009-10-09,16915.960938,16963.080078,16606.949219,16642.660156
"4041","India","BSE SENSEX",2009-10-08,16908.019531,16998.519531,16775.359375,16843.539062
"4042","India","BSE SENSEX",2009-10-07,17069.419922,17120.560547,16764.070312,16806.660156
"4043","India","BSE SENSEX",2009-10-06,16879.380859,16988.560547,16622.050781,16958.539062
"4044","India","BSE SENSEX",2009-10-05,17062.009766,17062.009766,16835.800781,16866.410156
"4045","India","BSE SENSEX",2009-10-01,17186.199219,17195.609375,17059.359375,17134.550781
"4046","India","BSE SENSEX",2009-09-30,16868.460938,17142.519531,16868.460938,17126.839844
"4047","India","BSE SENSEX",2009-09-29,16829.109375,16907.839844,16802.800781,16852.910156
"4048","India","BSE SENSEX",2009-09-25,16679.990234,16812.019531,16613.220703,16693
"4049","India","BSE SENSEX",2009-09-24,16634.080078,16834.099609,16494.919922,16781.429688
"4050","India","BSE SENSEX",2009-09-23,16905.5,16905.580078,16683.779297,16719.5
"4051","India","BSE SENSEX",2009-09-22,16805.220703,16943.490234,16763.779297,16886.429688
"4052","India","BSE SENSEX",2009-09-18,16650.050781,16765.029297,16610.050781,16741.300781
"4053","India","BSE SENSEX",2009-09-17,16686.380859,16820.019531,16636.550781,16711.109375
"4054","India","BSE SENSEX",2009-09-16,16498.589844,16700.560547,16498.589844,16677.039062
"4055","India","BSE SENSEX",2009-09-15,16255.419922,16477.230469,16255.419922,16454.449219
"4056","India","BSE SENSEX",2009-09-14,16185.259766,16252.179688,16119.950195,16214.19043
"4057","India","BSE SENSEX",2009-09-11,16254.570312,16337.980469,16130.320312,16264.299805
"4058","India","BSE SENSEX",2009-09-10,16295.919922,16434.769531,16166.419922,16216.860352
"4059","India","BSE SENSEX",2009-09-09,16111.089844,16215.740234,16044.769531,16183.549805
"4060","India","BSE SENSEX",2009-09-08,16030.55957,16232.160156,16030.55957,16123.669922
"4061","India","BSE SENSEX",2009-09-07,15793.269531,16035.5,15793.269531,16016.320312
"4062","India","BSE SENSEX",2009-09-04,15425.860352,15740.830078,15358.94043,15689.120117
"4063","India","BSE SENSEX",2009-09-03,15539.339844,15598.179688,15356.719727,15398.330078
"4064","India","BSE SENSEX",2009-09-02,15482.049805,15628.099609,15392.679688,15467.459961
"4065","India","BSE SENSEX",2009-09-01,15691.269531,15923.089844,15475.280273,15551.19043
"4066","India","BSE SENSEX",2009-08-31,15812.150391,15821.349609,15589.799805,15666.639648
"4067","India","BSE SENSEX",2009-08-28,15770.19043,15957.669922,15663.349609,15922.339844
"4068","India","BSE SENSEX",2009-08-27,15711.799805,15853.709961,15685.490234,15781.070312
"4069","India","BSE SENSEX",2009-08-26,15763.089844,15831.490234,15695.94043,15769.849609
"4070","India","BSE SENSEX",2009-08-25,15573.910156,15735.320312,15423.389648,15688.469727
"4071","India","BSE SENSEX",2009-08-24,15362.929688,15676.349609,15362.929688,15628.75
"4072","India","BSE SENSEX",2009-08-21,14951.490234,15275.169922,14835.080078,15240.830078
"4073","India","BSE SENSEX",2009-08-20,14930.049805,15145,14928.179688,15012.320312
"4074","India","BSE SENSEX",2009-08-19,15079.040039,15096.94043,14684.450195,14809.639648
"4075","India","BSE SENSEX",2009-08-18,14745.799805,15134.509766,14740.259766,15035.259766
"4076","India","BSE SENSEX",2009-08-17,15284.230469,15411.629883,14740.629883,14784.919922
"4077","India","BSE SENSEX",2009-08-14,15530.379883,15535.469727,15367.610352,15411.629883
"4078","India","BSE SENSEX",2009-08-13,15207.959961,15545.129883,15207.959961,15518.490234
"4079","India","BSE SENSEX",2009-08-12,14953.44043,15043.620117,14701.049805,15020.160156
"4080","India","BSE SENSEX",2009-08-11,15000.379883,15218.650391,14864.230469,15074.589844
"4081","India","BSE SENSEX",2009-08-10,15287.139648,15417.339844,14902.019531,15009.769531
"4082","India","BSE SENSEX",2009-08-07,15440.950195,15501.94043,15104,15160.240234
"4083","India","BSE SENSEX",2009-08-06,15881.469727,15969.80957,15443.219727,15514.030273
"4084","India","BSE SENSEX",2009-08-05,15882.389648,15973.099609,15695.110352,15903.830078
"4085","India","BSE SENSEX",2009-08-04,15940.099609,16002.459961,15699.129883,15830.980469
"4086","India","BSE SENSEX",2009-08-03,15694.780273,15963.360352,15608.400391,15924.230469
"4087","India","BSE SENSEX",2009-07-31,15449.469727,15732.80957,15449.469727,15670.30957
"4088","India","BSE SENSEX",2009-07-30,15169.230469,15409.910156,15065.480469,15387.959961
"4089","India","BSE SENSEX",2009-07-29,15293.19043,15379.429688,14888.410156,15173.459961
"4090","India","BSE SENSEX",2009-07-28,15428.5,15463.459961,15240.530273,15331.94043
"4091","India","BSE SENSEX",2009-07-27,15350.889648,15463.089844,15228.459961,15375.040039
"4092","India","BSE SENSEX",2009-07-24,15272.009766,15418.610352,15168.519531,15378.959961
"4093","India","BSE SENSEX",2009-07-23,15008.780273,15264.839844,14843.120117,15231.040039
"4094","India","BSE SENSEX",2009-07-22,15124.919922,15369.419922,14786.580078,14843.120117
"4095","India","BSE SENSEX",2009-07-21,15218.830078,15234.209961,14955.879883,15062.490234
"4096","India","BSE SENSEX",2009-07-20,14854.169922,15209.360352,14854.169922,15191.009766
"4097","India","BSE SENSEX",2009-07-17,14325.580078,14800.700195,14250.25,14744.919922
"4098","India","BSE SENSEX",2009-07-16,14351.969727,14493.099609,14169.580078,14250.25
"4099","India","BSE SENSEX",2009-07-15,13917.269531,14299.540039,13891.040039,14253.240234
"4100","India","BSE SENSEX",2009-07-14,13549.419922,13903.480469,13549.419922,13853.700195
"4101","India","BSE SENSEX",2009-07-13,13405.950195,13461.679688,13219.990234,13400.320312
"4102","India","BSE SENSEX",2009-07-10,13803.120117,13897.19043,13418.389648,13504.219727
"4103","India","BSE SENSEX",2009-07-09,13796.19043,13879.179688,13643.969727,13757.459961
"4104","India","BSE SENSEX",2009-07-08,14039.580078,14039.580078,13701.759766,13769.150391
"4105","India","BSE SENSEX",2009-07-07,14103.650391,14251.879883,14000.679688,14170.450195
"4106","India","BSE SENSEX",2009-07-06,14962.120117,15097.870117,13959.44043,14043.400391
"4107","India","BSE SENSEX",2009-07-03,14552.719727,14945.849609,14499.740234,14913.049805
"4108","India","BSE SENSEX",2009-07-02,14694.30957,14764.349609,14469.69043,14658.490234
"4109","India","BSE SENSEX",2009-07-01,14493.839844,14727.490234,14355.519531,14645.469727
"4110","India","BSE SENSEX",2009-06-30,14785.740234,14907.480469,14420.410156,14493.839844
"4111","India","BSE SENSEX",2009-06-29,14764.639648,14955.549805,14685.450195,14785.740234
"4112","India","BSE SENSEX",2009-06-26,14373.570312,14781.94043,14373.570312,14764.639648
"4113","India","BSE SENSEX",2009-06-25,14476.150391,14578.459961,14261.139648,14345.620117
"4114","India","BSE SENSEX",2009-06-24,14388.209961,14479.820312,14207.019531,14422.730469
"4115","India","BSE SENSEX",2009-06-23,14147.870117,14394.19043,14016.950195,14324.009766
"4116","India","BSE SENSEX",2009-06-22,14591.280273,14668.400391,14269.769531,14326.219727
"4117","India","BSE SENSEX",2009-06-19,14321.980469,14559.080078,14179.769531,14521.889648
"4118","India","BSE SENSEX",2009-06-18,14503.049805,14630.730469,14188.25,14265.530273
"4119","India","BSE SENSEX",2009-06-17,14978.5,14995.660156,14447.929688,14522.839844
"4120","India","BSE SENSEX",2009-06-16,14788.269531,15022.19043,14621.969727,14957.910156
"4121","India","BSE SENSEX",2009-06-15,15195.830078,15261.030273,14808.089844,14875.519531
"4122","India","BSE SENSEX",2009-06-12,15446.820312,15600.299805,15174.280273,15237.94043
"4123","India","BSE SENSEX",2009-06-11,15517.360352,15568.740234,15242.19043,15411.469727
"4124","India","BSE SENSEX",2009-06-10,15168.179688,15580.80957,15168.179688,15466.80957
"4125","India","BSE SENSEX",2009-06-09,14618.980469,15159.269531,14526.69043,15127
"4126","India","BSE SENSEX",2009-06-08,15153.209961,15184.870117,14604.230469,14665.919922
"4127","India","BSE SENSEX",2009-06-05,15040.240234,15257.299805,14994.049805,15103.549805
"4128","India","BSE SENSEX",2009-06-04,14755.080078,15026.030273,14601.910156,15008.679688
"4129","India","BSE SENSEX",2009-06-03,14902.620117,15045.879883,14734.900391,14870.900391
"4130","India","BSE SENSEX",2009-06-02,14942.209961,14994.219727,14608.230469,14874.910156
"4131","India","BSE SENSEX",2009-06-01,14790.889648,14906.80957,14658.009766,14840.629883
"4132","India","BSE SENSEX",2009-05-29,14384.759766,14726.599609,14384.759766,14625.25
"4133","India","BSE SENSEX",2009-05-28,14139.139648,14376.339844,14080.980469,14296.009766
"4134","India","BSE SENSEX",2009-05-27,13851.849609,14122.780273,13848.150391,14109.639648
"4135","India","BSE SENSEX",2009-05-26,13983.259766,13991.459961,13524.929688,13589.230469
"4136","India","BSE SENSEX",2009-05-25,13999.44043,14027.599609,13819.780273,13913.219727
"4137","India","BSE SENSEX",2009-05-22,13663.540039,13936.929688,13611.299805,13887.150391
"4138","India","BSE SENSEX",2009-05-21,14043.379883,14089.509766,13704.429688,13736.540039
"4139","India","BSE SENSEX",2009-05-20,14230.730469,14405.509766,13976.490234,14060.660156
"4140","India","BSE SENSEX",2009-05-19,14757.820312,14930.540039,13840.830078,14302.030273
"4141","India","BSE SENSEX",2009-05-18,13479.389648,14284.209961,13479.389648,14284.209961
"4142","India","BSE SENSEX",2009-05-15,11948.700195,12218.980469,11948.700195,12173.419922
"4143","India","BSE SENSEX",2009-05-14,11774.040039,11935.860352,11695.519531,11872.910156
"4144","India","BSE SENSEX",2009-05-13,12201.929688,12256.429688,11934.44043,12019.650391
"4145","India","BSE SENSEX",2009-05-12,11629.969727,12194.629883,11625.389648,12158.030273
"4146","India","BSE SENSEX",2009-05-11,11997.370117,12026.599609,11621.299805,11682.990234
"4147","India","BSE SENSEX",2009-05-08,12092.969727,12180.070312,11765.05957,11876.429688
"4148","India","BSE SENSEX",2009-05-07,12064.509766,12143.950195,11981.129883,12116.94043
"4149","India","BSE SENSEX",2009-05-06,12100.69043,12272.040039,11899.410156,11952.75
"4150","India","BSE SENSEX",2009-05-05,12159.740234,12197.879883,11985.879883,12131.080078
"4151","India","BSE SENSEX",2009-05-04,11635.240234,12160.320312,11635.240234,12134.75
"4152","India","BSE SENSEX",2009-04-29,11091.55957,11430.25,11091.55957,11403.25
"4153","India","BSE SENSEX",2009-04-28,11371.339844,11371.339844,10961.759766,11001.75
"4154","India","BSE SENSEX",2009-04-27,11237.419922,11492.099609,11176.549805,11371.849609
"4155","India","BSE SENSEX",2009-04-24,11149.469727,11362.879883,11070.330078,11329.049805
"4156","India","BSE SENSEX",2009-04-23,10841.570312,11200.860352,10758.969727,11134.990234
"4157","India","BSE SENSEX",2009-04-22,10968.599609,11036.240234,10715.660156,10817.540039
"4158","India","BSE SENSEX",2009-04-21,10765.389648,11068.820312,10764.080078,10898.110352
"4159","India","BSE SENSEX",2009-04-20,11065.099609,11209.660156,10863.280273,10979.5
"4160","India","BSE SENSEX",2009-04-17,11067.709961,11339.469727,10946.25,11023.089844
"4161","India","BSE SENSEX",2009-04-16,11358.05957,11362.30957,10900.469727,10947.400391
"4162","India","BSE SENSEX",2009-04-15,10805.139648,11337.75,10719.179688,11284.730469
"4163","India","BSE SENSEX",2009-04-13,10916.429688,11069.540039,10800.839844,10967.219727
"4164","India","BSE SENSEX",2009-04-09,10876.150391,10929.330078,10655.959961,10803.860352
"4165","India","BSE SENSEX",2009-04-08,10283.580078,10778.110352,10173,10742.339844
"4166","India","BSE SENSEX",2009-04-06,10521.780273,10654.889648,10410.44043,10534.870117
"4167","India","BSE SENSEX",2009-04-02,10107.25,10431.980469,10107.25,10348.830078
"4168","India","BSE SENSEX",2009-04-01,9745.769531,9921.959961,9546.290039,9901.990234
"4169","India","BSE SENSEX",2009-03-31,9633.209961,9826.219727,9547.209961,9708.5
"4170","India","BSE SENSEX",2009-03-30,9902.349609,9902.349609,9521.759766,9568.139648
"4171","India","BSE SENSEX",2009-03-27,10036.799805,10127.089844,9913.400391,10048.490234
"4172","India","BSE SENSEX",2009-03-26,9739.929688,10061.360352,9739.929688,10003.099609
"4173","India","BSE SENSEX",2009-03-25,9442.299805,9704.69043,9430.450195,9667.900391
"4174","India","BSE SENSEX",2009-03-24,9549.519531,9699,9402.639648,9471.040039
"4175","India","BSE SENSEX",2009-03-23,9040.299805,9454.69043,9040.299805,9424.019531
"4176","India","BSE SENSEX",2009-03-20,8951.339844,8999.980469,8867.129883,8966.679688
"4177","India","BSE SENSEX",2009-03-19,9023.040039,9086.769531,8900.389648,9001.75
"4178","India","BSE SENSEX",2009-03-18,8956.299805,9120.400391,8951.320312,8976.679688
"4179","India","BSE SENSEX",2009-03-17,8942.009766,9024.120117,8801.790039,8863.820312
"4180","India","BSE SENSEX",2009-03-16,8793.889648,8955.730469,8697.459961,8943.540039
"4181","India","BSE SENSEX",2009-03-13,8480.740234,8793.209961,8480.740234,8756.610352
"4182","India","BSE SENSEX",2009-03-12,8274.780273,8439.259766,8274.780273,8343.75
"4183","India","BSE SENSEX",2009-03-09,8259.219727,8259.219727,8110.100098,8160.399902
"4184","India","BSE SENSEX",2009-03-06,8103.75,8347.099609,8047.169922,8325.820312
"4185","India","BSE SENSEX",2009-03-05,8535.030273,8535.030273,8167.75,8197.919922
"4186","India","BSE SENSEX",2009-03-04,8473.25,8501.459961,8373.240234,8446.490234
"4187","India","BSE SENSEX",2009-03-03,8583.05957,8635.200195,8393.049805,8427.290039
"4188","India","BSE SENSEX",2009-03-02,8762.879883,8762.879883,8563.519531,8607.080078
"4189","India","BSE SENSEX",2009-02-27,8944.110352,8944.110352,8728.660156,8891.610352
"4190","India","BSE SENSEX",2009-02-26,8905.55957,8998.30957,8788.94043,8954.860352
"4191","India","BSE SENSEX",2009-02-25,8913.44043,8995.040039,8880.150391,8902.55957
"4192","India","BSE SENSEX",2009-02-24,8707.349609,8856.519531,8619.219727,8822.05957
"4193","India","BSE SENSEX",2009-02-20,8943.780273,8943.780273,8762.580078,8843.209961
"4194","India","BSE SENSEX",2009-02-19,9034.900391,9111.269531,8977.799805,9042.629883
"4195","India","BSE SENSEX",2009-02-18,8939.379883,9112.990234,8929.620117,9015.179688
"4196","India","BSE SENSEX",2009-02-17,9213.400391,9213.400391,8994.339844,9035
"4197","India","BSE SENSEX",2009-02-16,9637.040039,9637.040039,9279.099609,9305.450195
"4198","India","BSE SENSEX",2009-02-13,9540.599609,9695.589844,9540.599609,9634.740234
"4199","India","BSE SENSEX",2009-02-12,9559.030273,9578.990234,9445.540039,9465.830078
"4200","India","BSE SENSEX",2009-02-11,9462.139648,9648.389648,9459.589844,9618.540039
"4201","India","BSE SENSEX",2009-02-10,9589.950195,9724.870117,9510.629883,9647.469727
"4202","India","BSE SENSEX",2009-02-09,9359,9601.55957,9329.299805,9583.889648
"4203","India","BSE SENSEX",2009-02-06,9161.490234,9321.379883,9160.830078,9300.860352
"4204","India","BSE SENSEX",2009-02-05,9241.55957,9247.089844,9017.080078,9090.879883
"4205","India","BSE SENSEX",2009-02-04,9226.200195,9338.209961,9164.160156,9201.849609
"4206","India","BSE SENSEX",2009-02-03,9128.990234,9302.25,9040.55957,9149.299805
"4207","India","BSE SENSEX",2009-02-02,9363.580078,9363.580078,9048.969727,9066.700195
"4208","India","BSE SENSEX",2009-01-30,9111.120117,9438.30957,9088.150391,9424.240234
"4209","India","BSE SENSEX",2009-01-29,9340.589844,9379.679688,9164.959961,9236.280273
"4210","India","BSE SENSEX",2009-01-28,9077.650391,9270.75,9053.799805,9257.469727
"4211","India","BSE SENSEX",2009-01-27,8803.070312,9021.969727,8791.580078,9004.080078
"4212","India","BSE SENSEX",2009-01-23,8804.150391,8858.839844,8631.599609,8674.349609
"4213","India","BSE SENSEX",2009-01-22,8905.969727,8927.69043,8699.320312,8813.839844
"4214","India","BSE SENSEX",2009-01-21,8900.780273,9051.30957,8734.929688,8779.169922
"4215","India","BSE SENSEX",2009-01-20,9159.759766,9159.759766,9033.549805,9100.549805
"4216","India","BSE SENSEX",2009-01-19,9365.040039,9409.509766,9273.469727,9329.570312
"4217","India","BSE SENSEX",2009-01-16,9125.650391,9342.469727,9125.650391,9323.589844
"4218","India","BSE SENSEX",2009-01-15,9000.620117,9123.780273,8946.620117,9046.740234
"4219","India","BSE SENSEX",2009-01-14,9223.160156,9412.969727,9071.360352,9370.490234
"4220","India","BSE SENSEX",2009-01-13,9042.360352,9261,8992.919922,9071.360352
"4221","India","BSE SENSEX",2009-01-12,9306.740234,9327.299805,9024.450195,9110.049805
"4222","India","BSE SENSEX",2009-01-09,9434.849609,9630.400391,9250.820312,9406.469727
"4223","India","BSE SENSEX",2009-01-07,10424.959961,10469.719727,9510.150391,9586.879883
"4224","India","BSE SENSEX",2009-01-06,10241.509766,10392.120117,10150.679688,10335.929688
"4225","India","BSE SENSEX",2009-01-05,10124.919922,10306.169922,10069.110352,10275.599609
"4226","India","BSE SENSEX",2009-01-02,9973.05957,10070.280273,9863.860352,9958.219727
"4227","India","BSE SENSEX",2008-12-31,9806.639648,9825.900391,9587.919922,9647.30957
"4228","India","BSE SENSEX",2008-12-30,9625.129883,9785.040039,9494.700195,9716.160156
"4229","India","BSE SENSEX",2008-12-29,9318.860352,9550.400391,9162.660156,9533.519531
"4230","India","BSE SENSEX",2008-12-26,9655.070312,9706.379883,9294.980469,9328.919922
"4231","India","BSE SENSEX",2008-12-24,9626.070312,9653.419922,9502.530273,9568.719727
"4232","India","BSE SENSEX",2008-12-23,9813.200195,9838.379883,9643.55957,9686.75
"4233","India","BSE SENSEX",2008-12-22,10102.419922,10173.339844,9895.549805,9928.349609
"4234","India","BSE SENSEX",2008-12-19,10001.330078,10188.540039,9987.419922,10099.910156
"4235","India","BSE SENSEX",2008-12-18,9710.200195,10110.339844,9633.040039,10076.429688
"4236","India","BSE SENSEX",2008-12-17,10073.099609,10073.099609,9682.910156,9715.290039
"4237","India","BSE SENSEX",2008-12-16,9794.480469,10009.209961,9790.30957,9976.980469
"4238","India","BSE SENSEX",2008-12-15,9821.849609,9948.330078,9749.290039,9832.389648
"4239","India","BSE SENSEX",2008-12-12,9370.870117,9745.509766,9281.889648,9690.070312
"4240","India","BSE SENSEX",2008-12-11,9679.320312,9746.009766,9441.969727,9645.459961
"4241","India","BSE SENSEX",2008-12-10,9349.530273,9678.700195,9280.160156,9654.900391
"4242","India","BSE SENSEX",2008-12-08,9276.889648,9432.110352,9095.700195,9162.620117
"4243","India","BSE SENSEX",2008-12-05,9172.580078,9340.69043,8914.379883,8965.200195
"4244","India","BSE SENSEX",2008-12-04,8779.019531,9245.05957,8726.709961,9229.75
"4245","India","BSE SENSEX",2008-12-03,8851.219727,8854.80957,8601.410156,8747.429688
"4246","India","BSE SENSEX",2008-12-02,8535.830078,8785.040039,8467.429688,8739.240234
"4247","India","BSE SENSEX",2008-12-01,9162.94043,9326.679688,8803.339844,8839.870117
"4248","India","BSE SENSEX",2008-11-28,8889.179688,9157.620117,8889.179688,9092.719727
"4249","India","BSE SENSEX",2008-11-26,8806.019531,9061.719727,8658.530273,9026.719727
"4250","India","BSE SENSEX",2008-11-25,9170.280273,9182.799805,8649.400391,8695.530273
"4251","India","BSE SENSEX",2008-11-24,8840.530273,9042.019531,8701.929688,8903.120117
"4252","India","BSE SENSEX",2008-11-21,8481.019531,8988.030273,8442.30957,8915.209961
"4253","India","BSE SENSEX",2008-11-20,8400.879883,8540.459961,8316.389648,8451.009766
"4254","India","BSE SENSEX",2008-11-19,8970.669922,9236.269531,8726.799805,8773.780273
"4255","India","BSE SENSEX",2008-11-18,9084.120117,9169.049805,8871.709961,8937.200195
"4256","India","BSE SENSEX",2008-11-17,9396.929688,9424.25,8956.679688,9291.009766
"4257","India","BSE SENSEX",2008-11-14,9784.849609,9826.25,9267.490234,9385.419922
"4258","India","BSE SENSEX",2008-11-12,9683.75,9928.599609,9376.730469,9536.330078
"4259","India","BSE SENSEX",2008-11-11,10386.450195,10397.360352,9800.669922,9839.69043
