Date,Close,High,Low,Open
2005/5/11,3000.604,3073.133,2994.416,3064.152
2005/5/10,3067.981,3068.53,2981.442,3017.385
2005/5/9,3031.495,3168.839,3030.647,3159.352
2005/4/29,3156.672,3202.433,3149.084,3200.184
2005/4/28,3204.732,3213.964,3127.786,3158.736
2005/4/27,3163.012,3189.907,3157.492,3189.907
2005/4/26,3180.185,3196.473,3135.911,3156.171
2005/4/25,3160.616,3164.383,3127.748,3164.383
2005/4/22,3176.919,3216.509,3167.07,3212.853
2005/4/21,3207.556,3233.2,3190.923,3220.64
2005/4/20,3222.528,3257.637,3209.028,3257.496
2005/4/19,3267.541,3283.489,3238.582,3260.767
2005/4/18,3261.321,3296.73,3243.387,3296.73
2005/4/15,3304.305,3318.949,3278.479,3309.688
2005/4/14,3324.931,3392.918,3315.57,3382.683
2005/4/13,3371.487,3396.329,3337.919,3337.919
2005/4/12,3310.806,3351.401,3307.014,3351.138
2005/4/11,3357.032,3422.684,3354.431,3400.939
2005/4/8,3397.322,3398.609,3325.612,3345.327
2005/4/7,3343.771,3401.23,3321.909,3321.909
2005/4/6,3312.641,3330.304,3232.297,3245.134
2005/4/5,3244.933,3275.368,3230.931,3240.311
2005/4/4,3244.254,3283.195,3211.967,3255.131
2005/4/1,3284.945,3327.346,3153.629,3168.783
2005/3/31,3170.35,3171.786,3113.898,3128.629
2005/3/30,3137.463,3202.567,3134.534,3202.567
2005/3/29,3208.441,3243.854,3205.272,3213.549
2005/3/28,3213.309,3214.014,3178.053,3211.159
2005/3/25,3214.851,3228.16,3194.453,3212.042
2005/3/24,3214.983,3235.529,3164.165,3211.194
2005/3/23,3220.073,3304.375,3216.398,3251.622
2005/3/22,3249.499,3283.519,3241.448,3278.433
2005/3/21,3276.52,3284.26,3234.866,3247.384
2005/3/18,3255.277,3309.099,3250.927,3290.299
2005/3/17,3296.169,3346.953,3294.526,3327.081
2005/3/16,3341.123,3360.333,3301.224,3360.333
2005/3/15,3366.681,3425.521,3361.198,3420.575
2005/3/14,3420.545,3471.209,3367.516,3414.764
2005/3/11,3408.841,3411.334,3360.375,3368.427
2005/3/10,3373.54,3465.517,3356.995,3465.307
2005/3/9,3464.663,3481.437,3445.901,3460.529
2005/3/8,3451.824,3451.824,3383.73,3394.091
2005/3/7,3368.674,3379.662,3340.106,3340.106
2005/3/4,3332.151,3352.332,3327.906,3335.363
2005/3/3,3334.46,3335.627,3291.059,3297.754
2005/3/2,3301.763,3389.517,3299.032,3354.134
2005/3/1,3348.451,3380.672,3333.251,3373.674
2005/2/28,3376.318,3395.631,3361.432,3383.59
2005/2/25,3385.444,3431.826,3377.204,3379.397
2005/2/24,3379.494,3382.484,3339.859,3382.484
2005/2/23,3383.063,3402.715,3361.212,3380.877
2005/2/22,3382.976,3386.491,3299.031,3303.896
2005/2/21,3298.47,3299.103,3231.26,3231.26
2005/2/18,3233.57,3271.46,3231.468,3263.549
2005/2/17,3264.34,3291.781,3236.772,3291.781
2005/2/16,3283.875,3315.207,3266.284,3285.819
2005/2/4,3266.008,3282.987,3184.161,3192.503
2005/2/3,3196.545,3249.305,3186.145,3224.86
2005/2/2,3221.214,3221.532,3070.984,3070.984
2005/2/1,3066.226,3091.407,3042.73,3045.111
2005/1/31,3045.484,3066.774,3033.325,3058.068
2005/1/28,3065.605,3075.133,3053.039,3057.246
2005/1/27,3070.583,3111.835,3068.365,3111.835
2005/1/26,3122.619,3150.222,3117.268,3143.445
2005/1/25,3141.856,3142.805,3079.689,3105.482
2005/1/24,3111.4,3128.696,3075.836,3114.297
2005/1/21,3055.809,3063.361,2936.367,2966.218
2005/1/20,2969.121,2989.732,2956.136,2989.732
2005/1/19,3001.245,3022.805,2997.961,3022.154
2005/1/18,3022.405,3023.65,2985.698,3000.603
2005/1/17,2999.021,3036.593,2988.163,3034.49
2005/1/14,3055.519,3105.581,3052.176,3067.3
2005/1/13,3074.365,3081.87,3055.239,3063.385
2005/1/12,3064.344,3068.227,3044.466,3068.227
2005/1/11,3069.57,3076.826,3054.44,3063.831
2005/1/10,3062.73,3063.658,3018.487,3032.843
2005/1/7,3035.587,3065.278,3019.066,3028.688
2005/1/6,3028.727,3054.099,3016.151,3054.099
2005/1/5,3052.86,3067.674,3017.342,3020.719
2005/1/4,3025.416,3051.236,3016.264,3051.236
2004/12/31,3067.57,3132.46,3062.223,3122.107
2004/12/30,3112.432,3126.4,3091.159,3110.482
2004/12/29,3110.411,3135.582,3101.66,3120.547
2004/12/28,3117.029,3127.099,3100.015,3125.424
2004/12/27,3123.597,3141.48,3114.712,3126.444
2004/12/24,3125.495,3139.241,3115.914,3126.606
2004/12/23,3123.045,3172.59,3116.347,3170.612
2004/12/22,3169.319,3169.572,3096.424,3100.765
2004/12/21,3097.916,3125.176,3088.484,3102.937
2004/12/20,3104.695,3148.343,3098.393,3148.343
2004/12/17,3157.348,3189.657,3152.631,3188.737
2004/12/16,3190.167,3213.838,3185.559,3208.444
2004/12/15,3212.51,3216.364,3169.632,3187.175
2004/12/14,3185.993,3205.301,3179.042,3196.153
2004/12/13,3195.815,3201.047,3170.535,3189.682
2004/12/10,3195.872,3226.553,3191.787,3211.574
2004/12/9,3219.647,3249.923,3163.402,3179.671
2004/12/8,3177.007,3200.674,3171.928,3184.408
2004/12/7,3172.188,3206.816,3170.484,3205.733
2004/12/6,3202.838,3212.169,3179.307,3210.248
2004/12/3,3205.476,3219.499,3195.197,3201.349
2004/12/2,3196.897,3211.385,3185.643,3207.459
2004/12/1,3210.448,3228.677,3207.226,3227.691
2004/11/30,3226.005,3235.201,3212.258,3220.762
2004/11/29,3225.071,3257.748,3221.319,3257.748
2004/11/26,3259.941,3270.499,3249.084,3249.084
2004/11/25,3253.239,3263.174,3241.154,3252.944
2004/11/24,3255.062,3292.228,3252.64,3275.012
2004/11/23,3273.476,3306.064,3263.559,3306.064
2004/11/22,3305.273,3319.522,3290.733,3303.112
2004/11/19,3300.321,3306.133,3274.654,3285.603
2004/11/18,3284.362,3284.917,3234.346,3236.3
2004/11/17,3236.827,3272.389,3230.293,3272.389
2004/11/16,3274.227,3280.506,3255.491,3272.412
2004/11/15,3267.847,3269.647,3235.401,3235.401
2004/11/12,3227.439,3246.04,3210.167,3220.01
2004/11/11,3223.199,3306.543,3221.275,3265.106
2004/11/10,3254.461,3262.846,3122.837,3141.191
2004/11/9,3136.053,3152.215,3113.623,3122.162
2004/11/8,3122.192,3128.257,3089.492,3120.385
2004/11/5,3122.28,3138.832,3106.922,3117.917
2004/11/4,3112.336,3212.184,3105.972,3202.23
2004/11/3,3195.278,3195.363,3138.885,3162.419
2004/11/2,3159.004,3176.657,3137.205,3173.596
2004/11/1,3182.127,3222.116,3176.767,3198.244
2004/10/29,3216.348,3273.164,3187.45,3214.559
2004/10/28,3292.5,3346.999,3281.022,3297.816
2004/10/27,3296.688,3298.515,3244.393,3286.312
2004/10/26,3284.255,3285.944,3203.979,3243.113
2004/10/25,3246.033,3389.716,3236.895,3359.438
2004/10/22,3334.585,3337.803,3244.364,3291.754
2004/10/21,3291.917,3365.298,3275.3,3334.028
2004/10/20,3330.715,3331.746,3281.257,3323.203
2004/10/19,3325.624,3386.143,3321.17,3324.084
2004/10/18,3313.507,3337.892,3256.053,3308.384
2004/10/15,3301.234,3346.562,3281.437,3305.032
2004/10/14,3312.275,3446.226,3307.633,3446.226
2004/10/13,3446.761,3467.096,3391.35,3429.284
2004/10/12,3435.686,3527.271,3424.989,3527.271
2004/10/11,3531.119,3587.879,3512.619,3554.899
2004/10/8,3548.405,3549.646,3406.018,3466.093
2004/9/30,3453.912,3489.387,3438.849,3474.636
2004/9/29,3477.876,3522.028,3473.929,3514.747
2004/9/28,3512.322,3528.798,3462.144,3480.495
2004/9/27,3467.781,3573.005,3448.996,3539.532
2004/9/24,3494.213,3649.88,3488.181,3556.273
2004/9/23,3530.304,3530.304,3371.545,3402.205
2004/9/22,3405.169,3488.63,3391.513,3463.035
2004/9/21,3460.249,3489.934,3404.541,3477.735
2004/9/20,3472.996,3473.969,3367.518,3367.518
2004/9/17,3347.07,3347.07,3220.548,3240.908
2004/9/16,3238.407,3263.843,3200.31,3220.576
2004/9/15,3210.311,3252.628,3077.854,3083.215
2004/9/14,3077.432,3094.785,3008.313,3008.313
2004/9/13,2997.881,3055.029,2996.084,3055.029
2004/9/10,3059.293,3061.072,3018.359,3036.98
2004/9/9,3044.729,3108.18,3038.861,3108.18
2004/9/8,3109.124,3131.107,3096.79,3130.557
2004/9/7,3130.775,3131.578,3109.405,3124.4
2004/9/6,3125.034,3129.701,3111.904,3126.931
2004/9/3,3126.195,3145.022,3118.45,3142.478
2004/9/2,3141.733,3147.392,3096.876,3125.311
2004/9/1,3127.057,3176.754,3123.263,3176.754
2004/8/31,3175.792,3208.583,3154.087,3160.411
2004/8/30,3122.095,3125.633,3094.59,3112.637
2004/8/27,3115.246,3172.07,3105.531,3156.196
2004/8/26,3156.978,3176.758,3150.263,3167.089
2004/8/25,3165.067,3186.514,3149.834,3185.709
2004/8/24,3182.527,3196.137,3133.728,3150.032
2004/8/23,3151.744,3183.129,3139.111,3183.129
2004/8/20,3185.715,3201.563,3146.611,3186.99
2004/8/19,3190.335,3236.514,3172.123,3236.514
2004/8/18,3233.848,3262.633,3228.815,3230.738
2004/8/17,3226.622,3238.403,3193.425,3220.165
2004/8/16,3217.073,3254.194,3210.136,3249.314
2004/8/13,3245.812,3269.121,3220.009,3225.898
2004/8/12,3227.522,3259.607,3209.505,3259.607
2004/8/11,3270.681,3305.301,3264.729,3304.36
2004/8/10,3304.76,3319.395,3285.683,3299.955
2004/8/9,3298.302,3302.222,3265.581,3276.752
2004/8/6,3274.429,3292.903,3255.454,3267.491
2004/8/5,3268.332,3327.381,3263.211,3316.415
2004/8/4,3318.503,3360.112,3223.396,3227.166
2004/8/3,3227.997,3263.89,3220.04,3253.375
2004/8/2,3257.657,3277.375,3245.838,3277.375
2004/7/30,3283.37,3331.064,3279.602,3330.364
2004/7/29,3329.118,3329.51,3287.226,3308.004
2004/7/28,3303.239,3313.772,3262.206,3282.188
2004/7/27,3275.02,3306.762,3251.35,3294.538
2004/7/26,3297.952,3340.171,3277.135,3326.426
2004/7/23,3334.686,3334.686,3286.411,3325.641
2004/7/22,3338.908,3430.448,3328.16,3419.993
2004/7/21,3414.816,3436.405,3399.423,3415.384
2004/7/20,3417.275,3445.338,3398.571,3445.338
2004/7/19,3444.344,3463.043,3419.226,3444.428
2004/7/16,3442.074,3452.499,3347.944,3347.944
2004/7/15,3341.814,3344.199,3289.593,3294.591
2004/7/14,3296.369,3319.749,3248.459,3298.892
2004/7/13,3298.007,3307.401,3265.262,3281.146
2004/7/12,3277.31,3342.535,3273.976,3342.535
2004/7/9,3345.849,3396.902,3343.548,3375.014
2004/7/8,3369.691,3371.586,3343.939,3365.312
2004/7/7,3364.87,3397.174,3355.966,3397.174
2004/7/6,3398.189,3436.482,3385.545,3385.545
2004/7/5,3381.208,3390.854,3358.637,3390.854
2004/7/2,3391.759,3405.951,3350.658,3386.05
2004/7/1,3384.892,3391.75,3268.277,3274.496
2004/6/30,3275.85,3317.916,3273.329,3294.011
2004/6/29,3288.664,3289.367,3217.566,3232.577
2004/6/28,3230.78,3268.129,3225.245,3248.419
2004/6/25,3255.598,3322.177,3249.744,3294.844
2004/6/24,3290.2,3327.884,3288.604,3303.774
2004/6/23,3299.137,3330.753,3274.783,3329.002
2004/6/22,3326.516,3333.394,3276.978,3300.601
2004/6/21,3290.958,3293.249,3244.241,3255.618
2004/6/18,3263.703,3305.867,3223.208,3303.527
2004/6/17,3306.041,3401.918,3302.035,3399.365
2004/6/16,3396.886,3429.682,3353.697,3375.848
2004/6/15,3366.329,3381.383,3297.189,3300.76
2004/6/14,3302.525,3378.065,3284.079,3378.065
2004/6/11,3381.691,3466.068,3378.73,3410.485
2004/6/10,3401.377,3429.73,3365.236,3380.094
2004/6/9,3387.166,3440.063,3377.495,3434.733
2004/6/8,3440.723,3490.021,3436.415,3479.898
2004/6/7,3479.412,3523.408,3463.476,3523.408
2004/6/4,3522.89,3546.343,3515.627,3529.167
2004/6/3,3533.872,3595.454,3521.228,3595.454
2004/6/2,3597.304,3641.024,3591.261,3636.969
2004/6/1,3632.457,3635.736,3570.176,3582.472
2004/5/31,3577.648,3587.215,3539.817,3546.756
2004/5/28,3548.69,3570.634,3539.655,3570.584
2004/5/27,3561.861,3567.963,3457.635,3474.82
2004/5/26,3469.198,3475.6,3426.422,3433.961
2004/5/25,3436.694,3507.486,3434.1,3503.697
2004/5/24,3499.85,3529.282,3490.312,3522.259
2004/5/21,3514.217,3514.217,3479.153,3479.153
2004/5/20,3475.288,3531.467,3465.515,3506.279
2004/5/19,3503.297,3534.786,3476.344,3500.7
2004/5/18,3487.116,3492.167,3406.914,3459.983
2004/5/17,3460.2,3508.369,3455.815,3477.356
2004/5/14,3489.902,3581.617,3481.15,3580.859
2004/5/13,3575.908,3604.429,3559.464,3601.376
2004/5/12,3596.384,3596.71,3499.25,3503.526
2004/5/11,3492.969,3521.921,3447.507,3469.849
2004/5/10,3476.986,3636.943,3474.015,3626.312
2004/4/30,3613.169,3648.694,3573.008,3600.11
2004/4/29,3600.045,3720.078,3596.349,3699.53
2004/4/28,3702.798,3744.206,3680.67,3744.206
2004/4/27,3754.593,3790.464,3745.841,3772.747
2004/4/26,3770.247,3801.018,3744.505,3770.569
2004/4/23,3782.706,3828.015,3777.536,3828.015
2004/4/22,3827.854,3836.498,3792.856,3817.584
2004/4/21,3819.884,3871.311,3802.255,3855.677
2004/4/20,3854.475,3903.343,3850.875,3896.144
2004/4/19,3898.281,3958.297,3884.69,3952.068
2004/4/16,3941.071,3947.59,3852.211,3904.794
2004/4/15,3903.611,3956.086,3895.773,3921.211
2004/4/14,3922.584,3995.343,3887.656,3992.667
2004/4/13,3995.647,4068.819,3987.657,4049.377
2004/4/12,4047.274,4070.177,3996.7,4034.331
2004/4/9,4051.96,4161.907,4043.402,4148.351
2004/4/8,4147.815,4169.653,4134.536,4169.653
2004/4/7,4170.278,4187.23,4146.445,4161.716
2004/4/6,4157.819,4159.394,4093.767,4128.28
2004/4/5,4126.696,4150.664,4103.345,4143.239
2004/4/2,4132.545,4141.17,4088.419,4102.349
2004/4/1,4092.686,4098.386,4051.21,4067.503
2004/3/31,4060.143,4061.668,4007.995,4018.826
2004/3/30,4009.135,4023.304,3978.799,4007.254
2004/3/29,4008.083,4071.26,4006.258,4057.724
2004/3/26,4061.53,4069.311,4019.555,4048.217
2004/3/25,4043.805,4054.891,4015.783,4025.726
2004/3/24,4030.786,4050.243,4007.78,4027.379
2004/3/23,4027.232,4070.757,4008.538,4070.757
2004/3/22,4072.217,4095.522,4052.64,4072.398
2004/3/19,4058.956,4060.257,3993.6,3997.755
2004/3/18,3999.698,4093.154,3994.281,4079.736
2004/3/17,4078.355,4096.996,4040.378,4065.313
2004/3/16,4061.164,4073.149,4027.163,4059.917
2004/3/15,4050.48,4061.149,3954.417,3954.417
2004/3/12,3948.436,3955.623,3909.071,3954.562
2004/3/11,3952.785,3962.49,3895.334,3910.423
2004/3/10,3902.79,3902.79,3826.259,3826.259
2004/3/9,3822.167,3876.094,3818.415,3824.416
2004/3/8,3827.852,3918.435,3820.495,3905.651
2004/3/5,3908.559,3944.177,3903.378,3941.509
2004/3/4,3934.485,3934.966,3870.874,3892.99
2004/3/3,3897.855,3960.872,3880.714,3931.062
2004/3/2,3933.791,3981.418,3921.869,3975.855
2004/3/1,3967.703,3968.74,3897.062,3925.772
2004/2/27,3919.918,3930.645,3893.435,3902.754
2004/2/26,3892.959,3893.608,3810.323,3823.66
2004/2/25,3833.048,3949.211,3821.499,3908.668
2004/2/24,3896.663,3899.779,3825.416,3888.504
2004/2/23,3898.536,4007.508,3896.471,3994.709
2004/2/20,3986.664,3986.787,3932.474,3967.601
2004/2/19,3966.422,4005.383,3951.82,3990.443
2004/2/18,3984.698,3995.169,3929.519,3942.844
2004/2/17,3940.193,3958.569,3918.562,3933.078
2004/2/16,3924.059,3924.22,3851.914,3851.914
2004/2/13,3842.034,3878.029,3823.441,3847.419
2004/2/12,3850.033,3904.997,3842.189,3879.7
2004/2/11,3876.082,3898.829,3830.706,3896.359
2004/2/10,3892.225,3932.824,3875.1,3910.046
2004/2/9,3899.511,3899.511,3821.521,3821.521
2004/2/6,3822.195,3886.419,3790.176,3841.897
2004/2/5,3844.548,3878.302,3822.882,3870.185
2004/2/4,3866.895,3866.895,3805.109,3805.109
2004/2/3,3797.989,3798.256,3744.807,3775.043
2004/2/2,3774.881,3842.972,3711.331,3803.685
2004/1/30,3716.869,3825.528,3711.925,3824.855
2004/1/29,3816.884,3820.651,3732.456,3733.467
2004/1/16,3729.344,3742.093,3694.106,3710.058
2004/1/15,3706.614,3748.673,3698.644,3716.665
2004/1/14,3712.324,3748.696,3685.866,3745.75
2004/1/13,3748.019,3803.755,3717.296,3774.008
2004/1/12,3765.57,3766.26,3679.952,3689.518
2004/1/9,3696.418,3804.303,3693.046,3767.179
2004/1/8,3764.458,3778.619,3707.226,3728.528
2004/1/7,3725.909,3751.271,3657.012,3673.063
2004/1/6,3672.279,3674.103,3628.258,3630.324
2004/1/5,3623.03,3627.064,3499.809,3499.809
2004/1/2,3501.867,3529.115,3471.734,3473.35
2003/12/31,3479.796,3521.216,3468.218,3514.494
2003/12/30,3509.702,3515.51,3476.315,3476.702
2003/12/29,3478.211,3503.302,3465.76,3487.689
2003/12/26,3505.556,3515,3477.56,3513.921
2003/12/25,3506.783,3557.885,3496.977,3535.641
2003/12/24,3530.67,3533.413,3476.436,3477.29
2003/12/23,3470.627,3482.012,3426.371,3445.545
2003/12/22,3438.599,3440.421,3341.197,3350.863
2003/12/19,3347.019,3385.488,3320.058,3362.738
2003/12/18,3359.434,3360.792,3322.769,3327.845
2003/12/17,3333.71,3394.901,3332.019,3350.48
2003/12/16,3357.422,3364.225,3308.889,3364.225
2003/12/15,3367.938,3377.031,3351.794,3360.217
2003/12/12,3359.931,3370.416,3342.173,3363.056
2003/12/11,3365.711,3380.513,3349.758,3377.428
2003/12/10,3368.358,3369.42,3337.12,3341.877
2003/12/9,3335.991,3337.212,3302.001,3318.623
2003/12/8,3320.757,3375.5,3315.372,3354.158
2003/12/5,3353.175,3377.675,3335.183,3372.833
2003/12/4,3370.519,3381.774,3347.927,3356.291
2003/12/3,3357.635,3381.605,3311.239,3335.398
2003/12/2,3336.349,3364.587,3332.38,3356.633
2003/12/1,3343.73,3344.657,3274.838,3274.838
2003/11/28,3267.939,3274.626,3234.004,3241.43
2003/11/27,3237.401,3300.723,3233.687,3292.355
2003/11/26,3289.435,3290.426,3259.13,3273.074
2003/11/25,3278.77,3314.979,3266.71,3285.354
2003/11/24,3275.479,3275.589,3188.049,3189.595
2003/11/21,3188.5,3271.131,3177.522,3231.177
2003/11/20,3231.931,3235.687,3144.709,3146.501
2003/11/19,3147.896,3164.325,3097.493,3102.459
2003/11/18,3110.674,3171.524,3107.695,3171.524
2003/11/17,3172.306,3198.503,3169.272,3190.548
2003/11/14,3190.528,3198.925,3160.787,3183.692
2003/11/13,3183.623,3205.68,3164.967,3173.312
2003/11/12,3182.267,3221.762,3174.978,3221.762
2003/11/11,3227.578,3239.767,3183.834,3213.336
2003/11/10,3216.625,3224.675,3160.114,3203.766
2003/11/7,3214.385,3269.836,3192.523,3263.819
2003/11/6,3271.652,3297.831,3238.083,3288.864
2003/11/5,3287.601,3323.058,3271.997,3297.367
2003/11/4,3296.53,3379.104,3242.56,3242.56
2003/11/3,3237.062,3246.233,3156.128,3161.527
2003/10/31,3167.339,3206.376,3139.731,3156.974
2003/10/30,3163.024,3190.944,3146.434,3190.944
2003/10/29,3193.175,3217.609,3150.658,3198.34
2003/10/28,3194.71,3202.78,3156.774,3168.171
2003/10/27,3174.511,3192.293,3153.157,3185.615
2003/10/24,3185.538,3199.976,3160.03,3183.143
2003/10/23,3187.064,3236.713,3183.847,3216.298
2003/10/22,3215.82,3224.754,3132.876,3132.876
2003/10/21,3128.176,3134.055,3101.819,3117.217
2003/10/20,3116.127,3127.226,3103.57,3114.543
2003/10/17,3116.714,3135.616,3096.732,3103.79
2003/10/16,3107.152,3157.973,3100.358,3153.471
2003/10/15,3154.678,3231.963,3148.369,3171.263
2003/10/14,3171.469,3191.382,3151.757,3182.715
2003/10/13,3181.502,3227.086,3176.391,3206.656
2003/10/10,3199.562,3207.866,3086.759,3090.956
2003/10/9,3089.903,3109.37,3082.878,3086.259
2003/10/8,3085.941,3090.365,3046.709,3056.177
2003/9/30,3054.894,3064.429,3012.163,3016.215
2003/9/29,3017.416,3057.242,3012.858,3056.84
2003/9/26,3054.587,3079.004,3053.345,3068.678
2003/9/25,3069.438,3108.254,3064.365,3106.072
2003/9/24,3102.991,3110.902,3085.86,3093.134
2003/9/23,3092.251,3093.478,3043.569,3069.291
2003/9/22,3075.776,3102.662,3070.443,3098.409
2003/9/19,3095.742,3115.521,3077.6,3100.764
2003/9/18,3098.735,3108.493,3078.786,3086.845
2003/9/17,3093.608,3128.447,3085.519,3128.052
2003/9/16,3128.904,3129.253,3089.784,3102.841
2003/9/15,3100.549,3154.161,3095.324,3132.315
2003/9/12,3135.531,3160.899,3131.316,3160.899
2003/9/11,3160.817,3177.145,3150.498,3152.141
2003/9/10,3148.666,3158.476,3126.451,3135.285
2003/9/9,3136.614,3165.99,3130.526,3155.553
2003/9/8,3157.373,3176.127,3148.021,3176.127
2003/9/5,3181.685,3225.442,3162.85,3224.807
2003/9/4,3226.909,3246.113,3220.362,3234.152
2003/9/3,3233.794,3251.243,3223.458,3238.33
2003/9/2,3238.856,3272.535,3232.985,3253.316
2003/9/1,3249.193,3250.11,3183.809,3194.262
2003/8/29,3192.366,3192.366,3143.388,3150.795
2003/8/28,3155.529,3191.914,3154.292,3182.095
2003/8/27,3181.057,3205.079,3173.836,3188.502
2003/8/26,3188.391,3197.902,3167.003,3177.644
2003/8/25,3181.073,3196.194,3165.207,3196.017
2003/8/22,3208.774,3233.611,3203.049,3209.258
2003/8/21,3212.106,3226.521,3199.495,3216.717
2003/8/20,3215.494,3247.265,3194.13,3245.024
2003/8/19,3246.431,3272.044,3242.525,3258.708
2003/8/18,3255.835,3271.166,3246.194,3259.48
2003/8/15,3261.662,3276.148,3241.748,3252.352
2003/8/14,3258.21,3298.594,3247.202,3269.524
2003/8/13,3273.86,3320.495,3269.583,3317.884
2003/8/12,3318.661,3330.99,3300.71,3304.636
2003/8/11,3305.138,3309.586,3271.999,3288.115
2003/8/8,3294.31,3346.319,3291.434,3343.065
2003/8/7,3346.057,3375.792,3338.862,3341.465
2003/8/6,3341.362,3361.389,3338.182,3360.285
2003/8/5,3361.25,3376.046,3351.595,3365.304
2003/8/4,3362.569,3362.874,3315.349,3329.19
2003/8/1,3326.862,3336.664,3298.465,3319.221
2003/7/31,3318.418,3331.17,3299.785,3306.524
2003/7/30,3303.155,3313.054,3280.32,3293.533
2003/7/29,3289.393,3296.799,3265.67,3265.67
2003/7/28,3263.608,3272.656,3250.332,3267.239
2003/7/25,3276.386,3340.147,3262.674,3312.57
2003/7/24,3316.485,3340.579,3309.386,3339.289
2003/7/23,3342.719,3355.955,3309.824,3331.97
2003/7/22,3328.893,3366.361,3289.922,3335.422
2003/7/21,3323.134,3335.188,3290.192,3312.264
2003/7/18,3341.503,3445.023,3338.821,3442.506
2003/7/17,3443.698,3459.641,3414.757,3414.757
2003/7/16,3412.386,3413.261,3387.614,3401.326
2003/7/15,3395.917,3419.411,3379.561,3380.673
2003/7/14,3378.688,3385.728,3364.895,3378.934
2003/7/11,3377.038,3395.321,3366.953,3384.488
2003/7/10,3383.054,3398.648,3307.624,3308.518
2003/7/9,3306.429,3333.909,3298.023,3330.692
2003/7/8,3329.517,3341.248,3310.113,3311.118
2003/7/7,3306.697,3320.796,3268.615,3293.294
2003/7/4,3280.287,3300.554,3265.793,3277.124
2003/7/3,3276.102,3287.386,3257.412,3267.584
2003/7/2,3263.961,3264.493,3206.934,3226.86
2003/7/1,3226.338,3273.951,3223.066,3223.066
2003/6/30,3224.807,3247.57,3202.906,3215.206
2003/6/27,3227.625,3286.767,3226.073,3281.574
2003/6/26,3286.304,3298.317,3207.708,3243.259
2003/6/25,3248.843,3284.34,3243.249,3275.67
2003/6/24,3273.454,3278.102,3249.711,3265.997
2003/6/23,3258.91,3302.431,3257.296,3302.431
2003/6/20,3307.21,3341.751,3300.375,3323.937
2003/6/19,3327.294,3388.768,3308.999,3379.522
2003/6/18,3381.247,3406.315,3378.198,3378.557
2003/6/17,3376.408,3405.646,3369.934,3389.456
2003/6/16,3392.778,3404.083,3373.574,3399.237
2003/6/13,3402.876,3425.155,3384.613,3395.576
2003/6/12,3395.652,3418.829,3380.609,3413.666
2003/6/11,3411.096,3412.205,3353.078,3353.078
2003/6/10,3347.613,3364.841,3326.871,3326.871
2003/6/9,3327.971,3374.03,3324.418,3350.752
2003/6/6,3362.301,3424.878,3362.128,3424.878
2003/6/5,3433.279,3493.678,3427.188,3491.754
2003/6/4,3491.435,3491.845,3421.233,3448.994
2003/6/3,3455.367,3514.867,3450.893,3495.141
2003/6/2,3498.849,3503.946,3471.723,3502.68
2003/5/30,3503.691,3521.13,3483.26,3495.484
2003/5/29,3489.883,3490.655,3415.653,3435.821
2003/5/28,3440.522,3514.295,3432.679,3490.613
2003/5/27,3488.859,3511.641,3465.694,3504.661
2003/5/26,3503.372,3517.17,3481.766,3482.829
2003/5/23,3478.258,3519.72,3437.729,3439.586
2003/5/22,3431.021,3432.297,3362.926,3392.603
2003/5/21,3394.144,3440.025,3385.424,3393.626
2003/5/20,3395.353,3427.845,3375.146,3427.845
2003/5/19,3434.628,3452.443,3399.381,3422.157
2003/5/16,3414.126,3433.018,3393.101,3399.03
2003/5/15,3393.583,3394.716,3276.091,3296.761
2003/5/14,3292.958,3294.476,3191.431,3207.574
2003/5/13,3221.285,3341.14,3217.538,3330.288
2003/5/12,3307.015,3313.529,3247.971,3264.935
2003/4/30,3260.754,3302.236,3231.563,3231.563
2003/4/29,3238.812,3295.062,3231.567,3289.763
2003/4/28,3293.924,3297.599,3097.487,3129.247
2003/4/25,3150.958,3204.527,3136.771,3175.718
2003/4/24,3188.613,3272.489,3147.939,3272.489
2003/4/23,3285.116,3350.058,3275.333,3332.931
2003/4/22,3334.182,3355.245,3315.454,3328.021
2003/4/21,3325.716,3410.261,3282.672,3410.261
2003/4/18,3408.354,3470.761,3392.658,3458.297
2003/4/17,3453.32,3481.012,3400.457,3446.292
2003/4/16,3445.872,3525.869,3413.737,3447.926
2003/4/15,3433.385,3436.708,3359.776,3389.351
2003/4/14,3382.822,3395.281,3316.022,3316.022
2003/4/11,3310.486,3330.445,3250.525,3258.933
2003/4/10,3259.948,3273.156,3226.871,3226.871
2003/4/9,3219.08,3220.882,3136.665,3144.015
2003/4/8,3146.302,3159.396,3136.89,3137.295
2003/4/7,3140.137,3184.097,3132.859,3158.425
2003/4/4,3154.842,3159.881,3113.415,3115.794
2003/4/3,3118.456,3132.589,3111.881,3128.337
2003/4/2,3127.661,3137.802,3110.977,3116.892
2003/4/1,3118.911,3129.371,3092.631,3105.28
2003/3/31,3101.859,3102.091,3047.433,3048.603
2003/3/28,3048.612,3069.364,3030.347,3045.212
2003/3/27,3046.34,3056.726,2954.083,2966.378
2003/3/26,2968.82,2986.541,2958.043,2975.528
2003/3/25,2979.086,3014.682,2977.483,3012.142
2003/3/24,3012.274,3014.483,2999.148,3007.484
2003/3/21,3005.593,3006.38,2971.265,2973.172
2003/3/20,2976.103,3007.21,2970.326,2998.924
2003/3/19,3000.761,3012.627,2962.027,2976.995
2003/3/18,2979.295,3009.571,2978.011,2989.236
