"","Date","Open","High","Low","Close","Index","Country"
"2133","03-19-2008",3746.05,3813.88,3677.82,3761.6,"SSE Composite Index","China-Shanghai"
"2134","03-18-2008",3789.56,3862.77,3607.25,3668.9,"SSE Composite Index","China-Shanghai"
"2135","03-17-2008",3941.26,3941.26,3813,3820.05,"SSE Composite Index","China-Shanghai"
"2136","03-14-2008",3956.75,4000.78,3891.7,3962.67,"SSE Composite Index","China-Shanghai"
"2137","03-13-2008",4033.32,4055.45,3902.25,3971.26,"SSE Composite Index","China-Shanghai"
"2138","03-12-2008",4254.67,4272.98,4068.78,4070.12,"SSE Composite Index","China-Shanghai"
"2139","03-11-2008",4121.65,4165.92,4063.47,4165.88,"SSE Composite Index","China-Shanghai"
"2140","03-10-2008",4265.61,4265.61,4120.53,4146.3,"SSE Composite Index","China-Shanghai"
"2141","03-7-2008",4315.81,4341.3,4265.83,4300.52,"SSE Composite Index","China-Shanghai"
"2142","03-6-2008",4310.35,4427.5,4260.79,4360.99,"SSE Composite Index","China-Shanghai"
"2143","03-5-2008",4316.25,4352.82,4210.96,4292.65,"SSE Composite Index","China-Shanghai"
"2144","03-4-2008",4454.18,4472.15,4321.27,4335.45,"SSE Composite Index","China-Shanghai"
"2145","03-3-2008",4323.7,4456.96,4279.34,4438.26,"SSE Composite Index","China-Shanghai"
"2146","02-29-2008",4293.53,4364.81,4275.9,4348.54,"SSE Composite Index","China-Shanghai"
"2147","02-28-2008",4343.28,4344.93,4265.5,4299.51,"SSE Composite Index","China-Shanghai"
"2148","02-27-2008",4256.53,4360.7,4222.46,4334.05,"SSE Composite Index","China-Shanghai"
"2149","02-26-2008",4302.74,4331.64,4123.3,4238.18,"SSE Composite Index","China-Shanghai"
"2150","02-25-2008",4370.19,4391.33,4182.77,4192.53,"SSE Composite Index","China-Shanghai"
"2151","02-22-2008",4500.38,4500.38,4333.03,4370.28,"SSE Composite Index","China-Shanghai"
"2152","02-21-2008",4534.17,4568.21,4452.68,4527.18,"SSE Composite Index","China-Shanghai"
"2153","02-20-2008",4682.59,4695.8,4556.81,4567.03,"SSE Composite Index","China-Shanghai"
"2154","02-19-2008",4582.28,4665.55,4544.94,4664.3,"SSE Composite Index","China-Shanghai"
"2155","02-18-2008",4546.75,4601.22,4517.6,4568.15,"SSE Composite Index","China-Shanghai"
"2156","02-15-2008",4523.79,4523.79,4431.46,4497.13,"SSE Composite Index","China-Shanghai"
"2157","02-14-2008",4527.05,4576.98,4507.94,4552.32,"SSE Composite Index","China-Shanghai"
"2158","02-13-2008",4525.03,4547.54,4454.64,4490.72,"SSE Composite Index","China-Shanghai"
"2159","02-5-2008",4622.54,4662.97,4550.43,4599.7,"SSE Composite Index","China-Shanghai"
"2160","02-4-2008",4415.02,4672.21,4415.02,4672.17,"SSE Composite Index","China-Shanghai"
"2161","02-1-2008",4388.25,4411.7,4195.75,4320.77,"SSE Composite Index","China-Shanghai"
"2162","01-31-2008",4408.02,4487.32,4368.3,4383.39,"SSE Composite Index","China-Shanghai"
"2163","01-30-2008",4505.64,4554.34,4330.7,4417.85,"SSE Composite Index","China-Shanghai"
"2164","01-29-2008",4426.27,4517.6,4389.52,4457.94,"SSE Composite Index","China-Shanghai"
"2165","01-28-2008",4720.56,4720.56,4409.08,4419.29,"SSE Composite Index","China-Shanghai"
"2166","01-25-2008",4716.98,4806.89,4657.71,4761.69,"SSE Composite Index","China-Shanghai"
"2167","01-24-2008",4753.44,4767.8,4625.46,4717.73,"SSE Composite Index","China-Shanghai"
"2168","01-23-2008",4572.9,4705.07,4510.5,4703.05,"SSE Composite Index","China-Shanghai"
"2169","01-22-2008",4818,4818,4511.95,4559.75,"SSE Composite Index","China-Shanghai"
"2170","01-21-2008",5188.8,5200.93,4891.28,4914.44,"SSE Composite Index","China-Shanghai"
"2171","01-18-2008",5141.37,5187.6,5093.13,5180.51,"SSE Composite Index","China-Shanghai"
"2172","01-17-2008",5235.91,5312.29,5039.79,5151.63,"SSE Composite Index","China-Shanghai"
"2173","01-16-2008",5395.28,5396.04,5288.76,5290.61,"SSE Composite Index","China-Shanghai"
"2174","01-15-2008",5503.93,5505.04,5405.6,5443.79,"SSE Composite Index","China-Shanghai"
"2175","01-14-2008",5507.58,5522.78,5456.93,5497.9,"SSE Composite Index","China-Shanghai"
"2176","01-11-2008",5471.39,5500.06,5423.81,5484.68,"SSE Composite Index","China-Shanghai"
"2177","01-10-2008",5449.16,5483.83,5407.31,5456.54,"SSE Composite Index","China-Shanghai"
"2178","01-9-2008",5365.22,5437.76,5346.85,5435.81,"SSE Composite Index","China-Shanghai"
"2179","01-8-2008",5414.56,5480.07,5344.65,5386.53,"SSE Composite Index","China-Shanghai"
"2180","01-7-2008",5357.45,5403.35,5332.6,5393.34,"SSE Composite Index","China-Shanghai"
"2181","01-4-2008",5328.41,5372.46,5318.46,5361.57,"SSE Composite Index","China-Shanghai"
"2182","01-3-2008",5269.8,5321.46,5211.05,5319.86,"SSE Composite Index","China-Shanghai"
"2183","01-2-2008",5265,5295.02,5201.89,5272.81,"SSE Composite Index","China-Shanghai"
"2184","12-28-2007",5320.01,5336.5,5248.69,5261.56,"SSE Composite Index","China-Shanghai"
"2185","12-27-2007",5248.22,5316.52,5203.5,5308.89,"SSE Composite Index","China-Shanghai"
"2186","12-26-2007",5209.04,5262.59,5158.76,5233.35,"SSE Composite Index","China-Shanghai"
"2187","12-25-2007",5233.18,5254.4,5178.8,5201.18,"SSE Composite Index","China-Shanghai"
"2188","12-24-2007",5132.91,5284.34,5104.64,5234.26,"SSE Composite Index","China-Shanghai"
"2189","12-21-2007",5017.2,5112.39,5013.76,5101.78,"SSE Composite Index","China-Shanghai"
"2190","12-20-2007",4965.29,5050.78,4923.3,5043.54,"SSE Composite Index","China-Shanghai"
"2191","12-19-2007",4878.07,4960.42,4868.35,4941.78,"SSE Composite Index","China-Shanghai"
"2192","12-18-2007",4856.47,4905.49,4812.16,4836.17,"SSE Composite Index","China-Shanghai"
"2193","12-17-2007",5007.28,5007.35,4874.62,4876.76,"SSE Composite Index","China-Shanghai"
"2194","12-14-2007",4899.75,5011.2,4860.16,5007.91,"SSE Composite Index","China-Shanghai"
"2195","12-13-2007",5078.18,5095.15,4954.36,4958.04,"SSE Composite Index","China-Shanghai"
"2196","12-12-2007",5148.25,5149.93,5054.56,5095.54,"SSE Composite Index","China-Shanghai"
"2197","12-11-2007",5180.54,5209.7,5103.75,5175.08,"SSE Composite Index","China-Shanghai"
"2198","12-10-2007",5010.83,5168.76,4990.72,5161.92,"SSE Composite Index","China-Shanghai"
"2199","12-7-2007",5038.48,5096.8,5021.37,5091.76,"SSE Composite Index","China-Shanghai"
"2200","12-6-2007",5055.84,5065.51,4995.47,5035.07,"SSE Composite Index","China-Shanghai"
"2201","12-5-2007",4917.36,5052.75,4893.32,5042.65,"SSE Composite Index","China-Shanghai"
"2202","12-4-2007",4882.15,4971.4,4882.15,4915.89,"SSE Composite Index","China-Shanghai"
"2203","12-3-2007",4838.56,4899.67,4798.01,4868.61,"SSE Composite Index","China-Shanghai"
"2204","11-30-2007",4993.74,4993.74,4861.86,4871.78,"SSE Composite Index","China-Shanghai"
"2205","11-29-2007",4870.86,5011.19,4814.78,5003.33,"SSE Composite Index","China-Shanghai"
"2206","11-28-2007",4870.84,4907.76,4778.73,4803.39,"SSE Composite Index","China-Shanghai"
"2207","11-27-2007",4919.91,4947.08,4857.04,4861.11,"SSE Composite Index","China-Shanghai"
"2208","11-26-2007",5102.53,5124.89,4952.43,4958.85,"SSE Composite Index","China-Shanghai"
"2209","11-23-2007",4946.26,5034.22,4896.99,5032.13,"SSE Composite Index","China-Shanghai"
"2210","11-22-2007",5113.88,5154.86,4969.89,4984.16,"SSE Composite Index","China-Shanghai"
"2211","11-21-2007",5307.79,5344.93,5206.57,5214.22,"SSE Composite Index","China-Shanghai"
"2212","11-20-2007",5230.74,5338.17,5158.54,5293.7,"SSE Composite Index","China-Shanghai"
"2213","11-19-2007",5325.3,5333.09,5240.42,5269.82,"SSE Composite Index","China-Shanghai"
"2214","11-16-2007",5273.08,5335.51,5224.31,5316.27,"SSE Composite Index","China-Shanghai"
"2215","11-15-2007",5391.02,5453.74,5338.9,5365.27,"SSE Composite Index","China-Shanghai"
"2216","11-14-2007",5246.57,5414.61,5165.06,5412.69,"SSE Composite Index","China-Shanghai"
"2217","11-13-2007",5239.34,5311.7,5085.44,5158.12,"SSE Composite Index","China-Shanghai"
"2218","11-12-2007",5181.18,5250.08,5032.58,5187.74,"SSE Composite Index","China-Shanghai"
"2219","11-9-2007",5276.01,5382.7,5217.63,5315.54,"SSE Composite Index","China-Shanghai"
"2220","11-8-2007",5559.15,5559.15,5328.2,5330.02,"SSE Composite Index","China-Shanghai"
"2221","11-7-2007",5565.65,5610.95,5469.76,5601.78,"SSE Composite Index","China-Shanghai"
"2222","11-6-2007",5593.35,5649.75,5510.16,5536.57,"SSE Composite Index","China-Shanghai"
"2223","11-5-2007",5748.18,5787.23,5603.47,5634.45,"SSE Composite Index","China-Shanghai"
"2224","11-2-2007",5812.46,5860.59,5740.4,5777.81,"SSE Composite Index","China-Shanghai"
"2225","11-1-2007",5978.94,6005.13,5912.5,5914.28,"SSE Composite Index","China-Shanghai"
"2226","10-31-2007",5984.71,6002.12,5871.48,5954.76,"SSE Composite Index","China-Shanghai"
"2227","10-30-2007",5769.2,5899.65,5701.34,5897.19,"SSE Composite Index","China-Shanghai"
"2228","10-29-2007",5641.98,5750.25,5617.98,5748,"SSE Composite Index","China-Shanghai"
"2229","10-26-2007",5498.86,5628.83,5462.01,5589.63,"SSE Composite Index","China-Shanghai"
"2230","10-25-2007",5794.22,5819.88,5546.04,5562.39,"SSE Composite Index","China-Shanghai"
"2231","10-24-2007",5804.02,5906.7,5793.56,5843.11,"SSE Composite Index","China-Shanghai"
"2232","10-23-2007",5660.07,5776.02,5574.84,5773.39,"SSE Composite Index","China-Shanghai"
"2233","10-22-2007",5742.79,5804.84,5654.91,5667.33,"SSE Composite Index","China-Shanghai"
"2234","10-19-2007",5869.12,5932.11,5766.86,5818.05,"SSE Composite Index","China-Shanghai"
"2235","10-18-2007",6031.92,6055.47,5804.97,5825.28,"SSE Composite Index","China-Shanghai"
"2236","10-17-2007",6057.43,6088.89,5982.2,6036.28,"SSE Composite Index","China-Shanghai"
"2237","10-16-2007",6056.95,6124.04,6040.71,6092.06,"SSE Composite Index","China-Shanghai"
"2238","10-15-2007",5934.78,6039.04,5866.13,6030.09,"SSE Composite Index","China-Shanghai"
"2239","10-12-2007",5950.9,5959.36,5658.81,5903.26,"SSE Composite Index","China-Shanghai"
"2240","10-11-2007",5798.39,5914.77,5755.99,5913.23,"SSE Composite Index","China-Shanghai"
"2241","10-10-2007",5742.65,5860.86,5727.24,5771.46,"SSE Composite Index","China-Shanghai"
"2242","10-9-2007",5678.91,5725.41,5628.35,5715.89,"SSE Composite Index","China-Shanghai"
"2243","10-8-2007",5683.31,5729.96,5620,5692.76,"SSE Composite Index","China-Shanghai"
"2244","09-28-2007",5461.58,5560.42,5461.58,5552.3,"SSE Composite Index","China-Shanghai"
"2245","09-27-2007",5338.11,5411.19,5306.82,5409.4,"SSE Composite Index","China-Shanghai"
"2246","09-26-2007",5407.83,5463.9,5320.02,5338.52,"SSE Composite Index","China-Shanghai"
"2247","09-25-2007",5500.27,5509.23,5396.48,5425.88,"SSE Composite Index","China-Shanghai"
"2248","09-24-2007",5469.84,5506.06,5404.42,5485.01,"SSE Composite Index","China-Shanghai"
"2249","09-21-2007",5482.51,5489.07,5363.35,5454.67,"SSE Composite Index","China-Shanghai"
"2250","09-20-2007",5408.48,5482.42,5396.11,5470.06,"SSE Composite Index","China-Shanghai"
"2251","09-19-2007",5439.02,5447.36,5336.07,5395.26,"SSE Composite Index","China-Shanghai"
"2252","09-18-2007",5446.73,5458.58,5339.92,5425.21,"SSE Composite Index","China-Shanghai"
"2253","09-17-2007",5309.06,5427.17,5307.77,5421.39,"SSE Composite Index","China-Shanghai"
"2254","09-14-2007",5290.26,5324.44,5201.85,5312.18,"SSE Composite Index","China-Shanghai"
"2255","09-13-2007",5193.41,5276.77,5178.87,5273.59,"SSE Composite Index","China-Shanghai"
"2256","09-12-2007",5092.58,5192.3,5025.34,5172.63,"SSE Composite Index","China-Shanghai"
"2257","09-11-2007",5362.94,5395.04,5093.92,5113.97,"SSE Composite Index","China-Shanghai"
"2258","09-10-2007",5208.32,5356.86,5169.9,5355.29,"SSE Composite Index","China-Shanghai"
"2259","09-7-2007",5381.19,5405.36,5269.25,5277.18,"SSE Composite Index","China-Shanghai"
"2260","09-6-2007",5336.67,5412.32,5314.34,5393.66,"SSE Composite Index","China-Shanghai"
"2261","09-5-2007",5296.07,5337.93,5223.67,5310.72,"SSE Composite Index","China-Shanghai"
"2262","09-4-2007",5333.4,5357.93,5265,5294.04,"SSE Composite Index","China-Shanghai"
"2263","09-3-2007",5257.78,5327.54,5257.78,5321.06,"SSE Composite Index","China-Shanghai"
"2264","08-31-2007",5184.09,5235.16,5158.37,5218.82,"SSE Composite Index","China-Shanghai"
"2265","08-30-2007",5144.11,5186.53,5109.66,5167.88,"SSE Composite Index","China-Shanghai"
"2266","08-29-2007",5147.71,5204.53,5063.41,5109.43,"SSE Composite Index","China-Shanghai"
"2267","08-28-2007",5134.14,5209.51,5058.45,5194.69,"SSE Composite Index","China-Shanghai"
"2268","08-27-2007",5144.82,5192.06,5092.08,5150.12,"SSE Composite Index","China-Shanghai"
"2269","08-24-2007",5070.65,5125.36,5052.24,5107.67,"SSE Composite Index","China-Shanghai"
"2270","08-23-2007",5002.84,5050.38,4968.33,5032.49,"SSE Composite Index","China-Shanghai"
"2271","08-22-2007",4876.34,4999.2,4861.27,4980.08,"SSE Composite Index","China-Shanghai"
"2272","08-21-2007",4944.21,4982.98,4917.82,4955.21,"SSE Composite Index","China-Shanghai"
"2273","08-20-2007",4773.83,4906,4758.4,4904.86,"SSE Composite Index","China-Shanghai"
"2274","08-17-2007",4733.14,4814.37,4646.43,4656.57,"SSE Composite Index","China-Shanghai"
"2275","08-16-2007",4845.02,4845.02,4710.31,4765.45,"SSE Composite Index","China-Shanghai"
"2276","08-15-2007",4875.51,4916.31,4762.72,4869.88,"SSE Composite Index","China-Shanghai"
"2277","08-14-2007",4820.15,4876.85,4789.9,4872.78,"SSE Composite Index","China-Shanghai"
"2278","08-13-2007",4768.62,4872.55,4728.89,4820.06,"SSE Composite Index","China-Shanghai"
"2279","08-10-2007",4745.18,4769.62,4640.77,4749.37,"SSE Composite Index","China-Shanghai"
"2280","08-9-2007",4658.59,4768.89,4658.59,4754.1,"SSE Composite Index","China-Shanghai"
"2281","08-8-2007",4614.59,4711.32,4568.7,4663.16,"SSE Composite Index","China-Shanghai"
"2282","08-7-2007",4642.01,4687.44,4581.29,4651.22,"SSE Composite Index","China-Shanghai"
"2283","08-6-2007",4600.12,4629.97,4564.31,4628.11,"SSE Composite Index","China-Shanghai"
"2284","08-3-2007",4440.98,4562.69,4438.96,4560.77,"SSE Composite Index","China-Shanghai"
"2285","08-2-2007",4316.57,4431.85,4290.81,4407.73,"SSE Composite Index","China-Shanghai"
"2286","08-1-2007",4488.77,4502.3,4284.87,4300.56,"SSE Composite Index","China-Shanghai"
"2287","07-31-2007",4432.26,4476.63,4379.2,4471.03,"SSE Composite Index","China-Shanghai"
"2288","07-30-2007",4348.61,4450.19,4345.79,4440.77,"SSE Composite Index","China-Shanghai"
"2289","07-27-2007",4315.37,4357.34,4268.79,4345.36,"SSE Composite Index","China-Shanghai"
"2290","07-26-2007",4347.78,4371.51,4304.19,4346.46,"SSE Composite Index","China-Shanghai"
"2291","07-25-2007",4212.95,4325.38,4212.23,4323.97,"SSE Composite Index","China-Shanghai"
"2292","07-24-2007",4238.32,4284.83,4192.72,4210.33,"SSE Composite Index","China-Shanghai"
"2293","07-23-2007",4091.24,4220.32,4091.24,4213.36,"SSE Composite Index","China-Shanghai"
"2294","07-20-2007",3918.41,4062.12,3918.41,4058.85,"SSE Composite Index","China-Shanghai"
"2295","07-19-2007",3918.54,3947.33,3887.59,3912.94,"SSE Composite Index","China-Shanghai"
"2296","07-18-2007",3880.85,3971.61,3861.91,3930.06,"SSE Composite Index","China-Shanghai"
"2297","07-17-2007",3809.56,3919.78,3767.22,3896.19,"SSE Composite Index","China-Shanghai"
"2298","07-16-2007",3920.65,3931.87,3820.57,3821.92,"SSE Composite Index","China-Shanghai"
"2299","07-13-2007",3920.83,3935.51,3878.18,3914.4,"SSE Composite Index","China-Shanghai"
"2300","07-12-2007",3874.04,3925.6,3861.04,3915.99,"SSE Composite Index","China-Shanghai"
"2301","07-11-2007",3837.8,3879.29,3812.14,3865.72,"SSE Composite Index","China-Shanghai"
"2302","07-10-2007",3895.91,3929.42,3841.8,3853.02,"SSE Composite Index","China-Shanghai"
"2303","07-9-2007",3809.67,3900.9,3782.73,3883.22,"SSE Composite Index","China-Shanghai"
"2304","07-6-2007",3599.82,3785.35,3563.54,3781.35,"SSE Composite Index","China-Shanghai"
"2305","07-5-2007",3769.64,3778.4,3614.53,3615.87,"SSE Composite Index","China-Shanghai"
"2306","07-4-2007",3906.01,3916.48,3800.28,3816.16,"SSE Composite Index","China-Shanghai"
"2307","07-3-2007",3854.72,3906.76,3821.46,3899.72,"SSE Composite Index","China-Shanghai"
"2308","07-2-2007",3800.23,3859.86,3724.19,3836.29,"SSE Composite Index","China-Shanghai"
"2309","06-29-2007",3824.29,3919.34,3779.81,3820.7,"SSE Composite Index","China-Shanghai"
"2310","06-28-2007",4080.19,4113.28,3912.81,3914.2,"SSE Composite Index","China-Shanghai"
"2311","06-27-2007",3985.72,4090.72,3948.29,4078.6,"SSE Composite Index","China-Shanghai"
"2312","06-26-2007",3863.25,3976.19,3818.85,3973.37,"SSE Composite Index","China-Shanghai"
"2313","06-25-2007",4102.79,4131.13,3912.42,3941.08,"SSE Composite Index","China-Shanghai"
"2314","06-22-2007",4230.97,4249.43,4024.49,4091.44,"SSE Composite Index","China-Shanghai"
"2315","06-21-2007",4170.89,4256.54,4147.05,4230.82,"SSE Composite Index","China-Shanghai"
"2316","06-20-2007",4269.46,4312,4164.28,4181.32,"SSE Composite Index","China-Shanghai"
"2317","06-19-2007",4247.74,4280.85,4209.58,4269.52,"SSE Composite Index","China-Shanghai"
"2318","06-18-2007",4195.39,4267.74,4193.31,4253.35,"SSE Composite Index","China-Shanghai"
"2319","06-15-2007",4085.66,4152.54,4067.36,4132.87,"SSE Composite Index","China-Shanghai"
"2320","06-14-2007",4162.21,4179.72,4085.78,4115.21,"SSE Composite Index","China-Shanghai"
"2321","06-13-2007",4110.74,4193.45,4102.04,4176.48,"SSE Composite Index","China-Shanghai"
"2322","06-12-2007",4011.68,4073.18,3910,4072.14,"SSE Composite Index","China-Shanghai"
"2323","06-11-2007",3942,4000.42,3930.74,3995.68,"SSE Composite Index","China-Shanghai"
"2324","06-8-2007",3900.03,3935.79,3852.04,3913.14,"SSE Composite Index","China-Shanghai"
"2325","06-7-2007",3787.7,3891.4,3779.5,3890.8,"SSE Composite Index","China-Shanghai"
"2326","06-5-2007",3564.43,3768.56,3404.15,3767.1,"SSE Composite Index","China-Shanghai"
"2327","06-4-2007",3981.82,3987.27,3659.09,3670.4,"SSE Composite Index","China-Shanghai"
"2328","06-1-2007",4120.63,4181.28,3966.98,4000.74,"SSE Composite Index","China-Shanghai"
"2329","05-31-2007",4006.28,4178.11,3858.04,4109.65,"SSE Composite Index","China-Shanghai"
"2330","05-30-2007",4087.4,4275.24,4015.51,4053.09,"SSE Composite Index","China-Shanghai"
"2331","05-29-2007",4288.98,4335.96,4262.02,4334.92,"SSE Composite Index","China-Shanghai"
"2332","05-28-2007",4221.58,4283.93,4215.24,4272.11,"SSE Composite Index","China-Shanghai"
"2333","05-25-2007",4133.19,4190.47,4111.26,4179.78,"SSE Composite Index","China-Shanghai"
"2334","05-24-2007",4188.68,4208.39,4089.38,4151.13,"SSE Composite Index","China-Shanghai"
"2335","05-23-2007",4125.43,4175.44,4093.92,4173.71,"SSE Composite Index","China-Shanghai"
"2336","05-22-2007",4091.14,4136.63,4086.82,4110.38,"SSE Composite Index","China-Shanghai"
"2337","05-21-2007",3902.35,4083.42,3892.98,4072.22,"SSE Composite Index","China-Shanghai"
"2338","05-18-2007",4041.39,4052.1,3999.16,4030.26,"SSE Composite Index","China-Shanghai"
"2339","05-17-2007",4002.48,4064.28,3983,4048.29,"SSE Composite Index","China-Shanghai"
"2340","05-16-2007",3890.81,3987.4,3845.23,3986.04,"SSE Composite Index","China-Shanghai"
"2341","05-15-2007",4055.83,4069.85,3891.36,3899.18,"SSE Composite Index","China-Shanghai"
"2342","05-14-2007",3970.66,4081.43,3940.36,4046.39,"SSE Composite Index","China-Shanghai"
"2343","05-11-2007",4024.42,4039.67,3949.37,4021.68,"SSE Composite Index","China-Shanghai"
"2344","05-10-2007",4021.42,4072.14,3991.48,4049.7,"SSE Composite Index","China-Shanghai"
"2345","05-9-2007",3961.1,4015.22,3875.38,4013.08,"SSE Composite Index","China-Shanghai"
"2346","05-8-2007",3937.94,3964.71,3901.33,3950.01,"SSE Composite Index","China-Shanghai"
"2347","04-30-2007",3784.27,3851.35,3759.48,3841.27,"SSE Composite Index","China-Shanghai"
"2348","04-27-2007",3788.75,3802.92,3720.6,3759.87,"SSE Composite Index","China-Shanghai"
"2349","04-26-2007",3766.48,3784.68,3732.6,3783.06,"SSE Composite Index","China-Shanghai"
"2350","04-25-2007",3708.57,3769.25,3653.99,3743.96,"SSE Composite Index","China-Shanghai"
"2351","04-24-2007",3736.15,3762.39,3689.13,3720.53,"SSE Composite Index","China-Shanghai"
"2352","04-23-2007",3615.79,3710.89,3615.79,3710.89,"SSE Composite Index","China-Shanghai"
"2353","04-20-2007",3460.9,3591.46,3460.9,3584.2,"SSE Composite Index","China-Shanghai"
"2354","04-19-2007",3610.02,3617.44,3358.93,3449.02,"SSE Composite Index","China-Shanghai"
"2355","04-18-2007",3614.68,3623.87,3564.23,3612.4,"SSE Composite Index","China-Shanghai"
"2356","04-17-2007",3611.63,3622.89,3510.5,3611.87,"SSE Composite Index","China-Shanghai"
"2357","04-16-2007",3523.22,3597.22,3523.22,3596.44,"SSE Composite Index","China-Shanghai"
"2358","04-13-2007",3537.22,3563.86,3504.16,3518.27,"SSE Composite Index","China-Shanghai"
"2359","04-12-2007",3503.23,3532.86,3488.08,3531.03,"SSE Composite Index","China-Shanghai"
"2360","04-11-2007",3454.42,3497.52,3428.78,3495.22,"SSE Composite Index","China-Shanghai"
"2361","04-10-2007",3405.23,3444.37,3351.1,3444.29,"SSE Composite Index","China-Shanghai"
"2362","04-9-2007",3333.42,3399.52,3333.26,3398.95,"SSE Composite Index","China-Shanghai"
"2363","04-6-2007",3287.68,3334.22,3273.86,3323.58,"SSE Composite Index","China-Shanghai"
"2364","04-5-2007",3286.16,3326.92,3259.63,3319.14,"SSE Composite Index","China-Shanghai"
"2365","04-4-2007",3295.98,3308.15,3266.56,3291.54,"SSE Composite Index","China-Shanghai"
"2366","04-3-2007",3265.68,3292.58,3251.52,3291.3,"SSE Composite Index","China-Shanghai"
"2367","04-2-2007",3196.59,3253.44,3196.59,3252.6,"SSE Composite Index","China-Shanghai"
"2368","03-30-2007",3178.5,3212.39,3157.03,3183.98,"SSE Composite Index","China-Shanghai"
"2369","03-29-2007",3179.8,3273.73,3176.53,3197.54,"SSE Composite Index","China-Shanghai"
"2370","03-28-2007",3140.68,3180.33,3052.08,3173.02,"SSE Composite Index","China-Shanghai"
"2371","03-27-2007",3126.02,3145.04,3103.78,3138.83,"SSE Composite Index","China-Shanghai"
"2372","03-26-2007",3083.94,3123.18,3069.47,3122.81,"SSE Composite Index","China-Shanghai"
"2373","03-23-2007",3071.81,3085.32,3008.15,3074.29,"SSE Composite Index","China-Shanghai"
"2374","03-22-2007",3080.6,3099.82,3059.38,3071.22,"SSE Composite Index","China-Shanghai"
"2375","03-21-2007",3042.1,3057.71,3020.95,3057.38,"SSE Composite Index","China-Shanghai"
"2376","03-20-2007",3024.78,3033.02,2998.8,3032.2,"SSE Composite Index","China-Shanghai"
"2377","03-19-2007",2864.26,3038,2852.86,3014.44,"SSE Composite Index","China-Shanghai"
"2378","03-16-2007",2964.09,2979.71,2899.03,2930.48,"SSE Composite Index","China-Shanghai"
"2379","03-15-2007",2905.98,2955.46,2905.98,2951.7,"SSE Composite Index","China-Shanghai"
"2380","03-14-2007",2933.68,2934.45,2868.81,2906.33,"SSE Composite Index","China-Shanghai"
"2381","03-13-2007",2958.1,2966.19,2932.23,2964.79,"SSE Composite Index","China-Shanghai"
"2382","03-12-2007",2945.92,2958.63,2904.74,2954.91,"SSE Composite Index","China-Shanghai"
"2383","03-9-2007",2934.49,2962.42,2891.81,2937.91,"SSE Composite Index","China-Shanghai"
"2384","03-8-2007",2904.18,2928.8,2871.46,2928.02,"SSE Composite Index","China-Shanghai"
"2385","03-7-2007",2851.75,2911.42,2849.65,2896.59,"SSE Composite Index","China-Shanghai"
"2386","03-6-2007",2776.17,2866.33,2756.96,2840.18,"SSE Composite Index","China-Shanghai"
"2387","03-5-2007",2827.68,2858.44,2723.06,2785.31,"SSE Composite Index","China-Shanghai"
"2388","03-2-2007",2792.94,2846.16,2777.8,2831.53,"SSE Composite Index","China-Shanghai"
"2389","03-1-2007",2877.2,2878.36,2760.91,2797.19,"SSE Composite Index","China-Shanghai"
"2390","02-28-2007",2734.6,2888.9,2732.88,2881.07,"SSE Composite Index","China-Shanghai"
"2391","02-27-2007",3048.83,3049.77,2763.4,2771.79,"SSE Composite Index","China-Shanghai"
"2392","02-26-2007",2999.09,3041.34,2960.74,3040.6,"SSE Composite Index","China-Shanghai"
"2393","02-16-2007",3018.18,3036.35,2975.83,2998.47,"SSE Composite Index","China-Shanghai"
"2394","02-15-2007",2923.67,2994.62,2923.67,2993.01,"SSE Composite Index","China-Shanghai"
"2395","02-14-2007",2836.82,2915.06,2823.38,2905.09,"SSE Composite Index","China-Shanghai"
"2396","02-13-2007",2819.14,2835.09,2801.31,2831.87,"SSE Composite Index","China-Shanghai"
"2397","02-12-2007",2729.84,2807.51,2728.78,2807.17,"SSE Composite Index","China-Shanghai"
"2398","02-9-2007",2741.48,2747.94,2704.36,2730.39,"SSE Composite Index","China-Shanghai"
"2399","02-8-2007",2725.14,2751.16,2691.27,2737.73,"SSE Composite Index","China-Shanghai"
"2400","02-7-2007",2688.96,2745.39,2681.33,2716.18,"SSE Composite Index","China-Shanghai"
"2401","02-6-2007",2612.84,2677.04,2541.52,2675.7,"SSE Composite Index","China-Shanghai"
"2402","02-5-2007",2658.07,2672.35,2610.33,2612.54,"SSE Composite Index","China-Shanghai"
"2403","02-2-2007",2791.49,2796.44,2666.86,2673.21,"SSE Composite Index","China-Shanghai"
"2404","02-1-2007",2744.81,2801.69,2706.29,2785.43,"SSE Composite Index","China-Shanghai"
"2405","01-31-2007",2926.08,2929.65,2766.75,2786.34,"SSE Composite Index","China-Shanghai"
"2406","01-30-2007",2959.4,2980.51,2901.76,2930.56,"SSE Composite Index","China-Shanghai"
"2407","01-29-2007",2897.25,2954.34,2885.86,2945.26,"SSE Composite Index","China-Shanghai"
"2408","01-26-2007",2805.96,2905.98,2720.83,2882.56,"SSE Composite Index","China-Shanghai"
"2409","01-25-2007",2946.5,2947.15,2853.82,2857.36,"SSE Composite Index","China-Shanghai"
"2410","01-24-2007",2955.42,2994.28,2927.72,2975.13,"SSE Composite Index","China-Shanghai"
"2411","01-23-2007",2964.69,2970.68,2851.92,2949.14,"SSE Composite Index","China-Shanghai"
"2412","01-22-2007",2857.9,2934.65,2857.9,2933.19,"SSE Composite Index","China-Shanghai"
