Time,Field,Curde_THB,Curde_USD,Condensate_USD,Condensate_THB,Gas_THB,Gas_USD,LPG_HB,LPG_USD
2015-02-01,Baanpot,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Bauluang,1781.6772,55.041,-,-,-,-,-,-
2015-02-01,Benchamas,1844.6726,56.741,-,-,168.8144,5.1898,-,-
2015-02-01,Benchamas North,1844.6726,56.741,-,-,161.9471,4.9787,-,-
2015-02-01,Bongkot,-,-,1697.2808,52.2025,236.441,7.2689,-,-
2015-02-01,Bongkot South,-,-,1697.8341,52.2025,296.2683,9.1082,-,-
2015-02-01,Bung Ya,1809.4565,55.628,-,-,-,-,-,-
2015-02-01,Bung Ya Nongsa,1809.4565,55.628,-,-,-,-,-,-
2015-02-01,Burapa,1824.3932,56.0872,-,-,26.0222,0.8049,-,-
2015-02-01,Chaba,-,-,-,-,163.427,5.0242,-,-
2015-02-01,Dara,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Erawan,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Funan,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Gomin,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Jakrawan,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Jarmjuree North,1844.6726,56.741,-,-,183.883,5.6531,-,-
2015-02-01,Jasmine,1803.5586,55.4414,-,-,-,-,-,-
2015-02-01,Kamphaengsaen,1791.615,55.0795,-,-,-,-,-,-
2015-02-01,Kaphong,1810.5042,55.69,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Kaphong 10A,1810.5042,55.69,-,-,227.2944,6.9877,-,-
2015-02-01,L33,1728.6899,53.145,-,-,-,-,-,-
2015-02-01,L53A,1739.6681,53.4825,-,-,-,-,-,-
2015-02-01,L53D,1703.8517,52.3814,-,-,-,-,-,-
2015-02-01,L53G,1778.2916,54.6699,-,-,-,-,-,-
2015-02-01,Lanta,1844.6726,56.741,-,-,158.7913,4.8817,-,-
2015-02-01,Maliwan,1844.6726,56.741,-,-,170.2301,5.2334,-,-
2015-02-01,Manora,1760.0905,54.4414,-,-,-,-,-,-
2015-02-01,Morakot,-,-,1755.2026,53.8852,265.3899,8.1589,-,-
2015-02-01,N Kung,1810.5042,55.69,-,-,227.2944,6.9877,-,-
2015-02-01,Na sanun East,1732.847,53.2728,-,-,-,-,-,-
2015-02-01,NamPhong,-,-,-,-,150.7002,4.6325,-,-
2015-02-01,Nong Phuk Chi_A,1791.615,55.0795,-,-,-,-,-,-
2015-02-01,North Pailin,-,-,1755.2026,53.8852,265.3899,8.1589,-,-
2015-02-01,Pailin,-,-,1755.2026,53.8852,265.3899,8.1589,-,-
2015-02-01,Pakarang,1810.5042,55.69,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Pakarang South,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Pladang,1810.5042,55.69,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Pladang_PLCPP2,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Plamuk,1810.5042,55.69,-,-,227.2944,6.9877,-,-
2015-02-01,platong,1810.5042,55.69,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Platong U3,1810.5042,55.69,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Rajapurek,1883.6851,57.941,-,-,140.9517,4.3333,-,-
2015-02-01,S Baanpot,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,S Gomin,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Sangkajai,1796.4941,55.2295,-,-,-,-,-,-
2015-02-01,Satun,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Sinphuhorm_E5N,-,-,1666.9245,51.2461,189.6172,5.8288,-,-
2015-02-01,Sinphuhorm_EU1,-,-,1666.9245,51.2461,189.6172,5.8288,-,-
2015-02-01,Sirikit,1644.1144,50.5449,-,-,47.4434,1.4585,15.004,0.4613
2015-02-01,Songkhla,1771.9383,54.491,-,-,-,-,-,-
2015-02-01,Songkhla C,1771.5242,54.491,-,-,-,-,-,-
2015-02-01,Songkhla D,1761.694,54.491,-,-,-,-,-,-
2015-02-01,Songkhla E,1761.694,54.491,-,-,-,-,-,-
2015-02-01,South Platong,1810.5042,55.69,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,South Satun,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,South Trat,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Surat,1810.5042,55.69,-,-,227.2944,6.9877,-,-
2015-02-01,Surin,1844.6726,56.741,-,-,183.883,5.6531,-,-
2015-02-01,SW Platong_U2,1810.5042,55.69,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,SW. platong,1810.5042,55.69,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Tantawan,1883.6851,57.941,-,-,87.0763,2.677,-,-
2015-02-01,Trat 11A,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Trat U3,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,Uthong,1791.615,55.0795,-,-,-,-,-,-
2015-02-01,Wang Phai Sung,1722.0673,52.9414,-,-,-,-,-,-
2015-02-01,West Jakrawan,-,-,1766.5411,54.4847,227.2944,6.9877,-,-
2015-02-01,wichain Buri_Sri Thep,1693.4981,52.0631,-,-,-,-,-,-
2015-02-01,Yala 10A,1810.5042,55.69,-,-,227.2944,6.9877,-,-
2015-02-01,Yala U2,1810.5042,55.69,-,-,227.2944,6.9877,-,-
2015-02-01,Yala U3,1810.5042,55.69,-,-,227.2944,6.9877,-,-
2015-02-01,Yungthong,-,-,-,-,227.2944,6.9877,-,-
2015-03-01,Arthit,-,-,1732.6718,53.2553,252.0978,7.7502,-,-
2015-03-01,Baanpot,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Bauluang,1775.3218,54.258,-,-,-,-,-,-
2015-03-01,Benchamas,1818.2769,55.958,-,-,173.5651,5.2958,-,-
2015-03-01,Benchamas North,1818.2769,55.958,-,-,173.2963,5.2876,-,-
2015-03-01,Bongkot,-,-,1674.1654,51.2394,236.441,7.2559,-,-
2015-03-01,Bongkot South,-,-,1667.0841,51.2394,296.2683,9.0676,-,-
2015-03-01,Bung Ya,1748.2887,53.6512,-,-,-,-,-,-
2015-03-01,Bung Ya Nongsa,1748.2887,53.6512,-,-,-,-,-,-
2015-03-01,Burapa,1785.0688,54.7799,-,-,26.069,0.8,-,-
2015-03-01,Chaba,-,-,-,-,181.0126,5.5231,-,-
2015-03-01,Dara,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Erawan,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Funan,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Gomin,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Jakrawan,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Jarmjuree North,1818.2769,55.958,-,-,162.1742,4.9483,-,-
2015-03-01,Jasmine,1785.8529,54.6577,-,-,-,-,-,-
2015-03-01,Kamphaengsaen,1725.7652,52.96,-,-,-,-,-,-
2015-03-01,Kaphong,1785.6842,54.91,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Kaphong 10A,1785.6842,54.91,-,-,227.2944,6.9752,-,-
2015-03-01,L33,1660.9968,50.9724,-,-,-,-,-,-
2015-03-01,L53A,1672.2228,51.3169,-,-,-,-,-,-
2015-03-01,L53D,1630.7894,50.0454,-,-,-,-,-,-
2015-03-01,L53G,1717.4883,52.706,-,-,-,-,-,-
2015-03-01,Lanta,1818.2769,55.958,-,-,172.5847,5.2659,-,-
2015-03-01,Maliwan,1818.2769,55.958,-,-,176.4289,5.3832,-,-
2015-03-01,Manora,1743.5318,53.6577,-,-,-,-,-,-
2015-03-01,Morakot,-,-,1711.8786,52.6162,265.3899,8.1442,-,-
2015-03-01,N Kung,1785.6842,54.91,-,-,227.2944,6.9752,-,-
2015-03-01,Na sanun East,1663.1149,51.0374,-,-,-,-,-,-
2015-03-01,NamPhong,-,-,-,-,144.4308,4.4402,-,-
2015-03-01,Nong Phuk Chi_A,1725.7652,52.96,-,-,-,-,-,-
2015-03-01,North Pailin,-,-,1711.8786,52.6162,265.3899,8.1442,-,-
2015-03-01,Pailin,-,-,1711.8786,52.6162,265.3899,8.1442,-,-
2015-03-01,Pakarang,1785.6842,54.91,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Pakarang South,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Pladang,1785.6842,54.91,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Pladang_PLCPP2,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Plamuk,1785.6842,54.91,-,-,227.2944,6.9752,-,-
2015-03-01,platong,1785.6842,54.91,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Platong U3,1785.6842,54.91,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Rajapurek,-,-,-,-,177.855,5.458,-,-
2015-03-01,S Baanpot,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,S Gomin,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Sangkajai,1730.6531,53.11,-,-,-,-,-,-
2015-03-01,Satun,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Sinphuhorm_E5N,-,-,1673.9712,51.3706,174.271,5.3576,-,-
2015-03-01,Sinphuhorm_EU1,-,-,1673.9712,51.3706,174.271,5.3576,-,-
2015-03-01,Sirikit,1613.535,49.5159,-,-,47.5307,1.4612,15.1797,0.4667
2015-03-01,Songkhla,1760.226,53.708,-,-,-,-,-,-
2015-03-01,Songkhla D,1747.4918,53.708,-,-,-,-,-,-
2015-03-01,Songkhla E,1754.823,53.708,-,-,-,-,-,-
2015-03-01,Songkhla G,1747.0031,53.708,-,-,-,-,-,-
2015-03-01,South Platong,1785.6842,54.91,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,South Satun,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,South Trat,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Surat,1785.6842,54.91,-,-,227.2944,6.9752,-,-
2015-03-01,Surin,1818.2769,55.958,-,-,0,0,-,-
2015-03-01,SW Platong_U2,1785.6842,54.91,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,SW. platong,1785.6842,54.91,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Tantawan,-,-,-,-,179.0615,5.4635,-,-
2015-03-01,Trat 11A,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Trat U3,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,Uthong,1725.7652,52.96,-,-,-,-,-,-
2015-03-01,Wang Phai Sung,1699.6212,52.1577,-,-,-,-,-,-
2015-03-01,West Jakrawan,-,-,1753.2098,53.9675,227.2944,6.9752,-,-
2015-03-01,wichain Buri_Sri Thep,1614.3399,49.5406,-,-,-,-,-,-
2015-03-01,Yala 10A,1785.6842,54.91,-,-,227.2944,6.9752,-,-
2015-03-01,Yala U2,1785.6842,54.91,-,-,227.2944,6.9752,-,-
2015-03-01,Yala U3,1785.6842,54.91,-,-,227.2944,6.9752,-,-
2015-03-01,Yungthong,-,-,-,-,227.2944,6.9861,-,-
2015-04-01,Arthit,-,-,1876.2401,57.4987,252.0978,7.7652,-,-
2015-04-01,Baanpot,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Bauluang,1882.0248,58.15,-,-,-,-,-,-
2015-04-01,Benchamas,1901.1515,58.65,-,-,130.0009,4.0043,-,-
2015-04-01,Benchamas North,1901.1515,58.65,-,-,134.676,4.1483,-,-
2015-04-01,Bongkot,-,-,1805.2154,55.3221,183.6659,5.6574,-,-
2015-04-01,Bongkot South,-,-,1790.0793,55.3221,277.9958,8.5629,-,-
2015-04-01,Bung Ya,1815.9915,55.9369,-,-,-,-,-,-
2015-04-01,Bung Ya Nongsa,1815.9915,55.9369,-,-,-,-,-,-
2015-04-01,Burapa,1847.1351,56.8962,-,-,-,-,-,-
2015-04-01,Chaba,1914.8439,59.05,-,-,130.8676,4.031,-,-
2015-04-01,Dara,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Erawan,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Funan,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Gomin,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Jakrawan,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Jarmjuree North,1901.1515,58.65,-,-,99.0832,3.052,-,-
2015-04-01,Jasmine,1894.5096,58.5495,-,-,-,-,-,-
2015-04-01,Kamphaengsaen,1795.3957,55.3025,-,-,-,-,-,-
2015-04-01,Kaphong,1935.0183,59.3,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Kaphong 10A,1935.0183,59.3,-,-,227.2944,7.0012,-,-
2015-04-01,L33,1730.9591,53.3177,-,-,-,-,-,-
2015-04-01,L53A,1742.4095,53.6704,-,-,-,-,-,-
2015-04-01,L53D,1705.8864,52.5454,-,-,-,-,-,-
2015-04-01,L53G,1784.2699,54.9598,-,-,-,-,-,-
2015-04-01,Lanta,1901.1515,58.65,-,-,131.0107,4.0354,-,-
2015-04-01,Maliwan,1901.1515,58.65,-,-,129.393,3.9856,-,-
2015-04-01,Manora,1865.4786,57.5495,-,-,-,-,-,-
2015-04-01,Morakot,-,-,1841.7056,56.9176,265.3899,8.1746,-,-
2015-04-01,N Kung,1935.0183,59.3,-,-,227.2944,7.0012,-,-
2015-04-01,Na sanun East,1735.6081,53.4609,-,-,-,-,-,-
2015-04-01,NamPhong,-,-,-,-,151.1421,4.6555,-,-
2015-04-01,Nong Phuk Chi_A,1795.3957,55.3025,-,-,-,-,-,-
2015-04-01,North Pailin,-,-,1841.7056,56.9176,265.3899,8.1746,-,-
2015-04-01,Pailin,-,-,1841.7056,56.9176,265.3899,8.1746,-,-
2015-04-01,Pakarang,1935.0183,59.3,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Pakarang South,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Pladang,1935.0183,59.3,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Pladang_PLCPP2,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Plamuk,1935.0183,59.3,-,-,227.2944,7.0012,-,-
2015-04-01,platong,1935.0183,59.3,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Platong U3,1935.0183,59.3,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Rajapurek,-,-,-,-,120.4986,3.7116,-,-
2015-04-01,S Baanpot,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,S Gomin,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Sangkajai,1800.2654,55.4525,-,-,-,-,-,-
2015-04-01,Satun,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Sinphuhorm_E5N,-,-,1805.7533,55.6215,163.9965,5.0515,-,-
2015-04-01,Sinphuhorm_EU1,-,-,1805.7533,55.6215,163.9965,5.0515,-,-
2015-04-01,Sirikit,1724.5051,53.1189,-,-,47.3537,1.4586,12.7185,0.3918
2015-04-01,Songkhla,1862.1389,57.6,-,-,-,-,-,-
2015-04-01,Songkhla D,1879.5456,57.6,-,-,-,-,-,-
2015-04-01,Songkhla E,1879.5456,57.6,-,-,-,-,-,-
2015-04-01,South Platong,1935.0183,59.3,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,South Satun,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,South Trat,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Surat,1935.0183,59.3,-,-,227.2944,7.0012,-,-
2015-04-01,Surin,1901.1515,58.65,-,-,0,0,-,-
2015-04-01,SW Platong_U2,1935.0183,59.3,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,SW. platong,1935.0183,59.3,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Tantawan,-,-,-,-,133.3126,4.1063,-,-
2015-04-01,Trat 11A,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Trat U3,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,Uthong,1795.3957,55.3025,-,-,-,-,-,-
2015-04-01,West Jakrawan,-,-,1883.6356,57.7969,227.2944,7.0012,-,-
2015-04-01,wichain Buri_Sri Thep,1735.6081,53.4609,-,-,-,-,-,-
2015-04-01,Yala 10A,1935.0183,59.3,-,-,227.2944,7.0012,-,-
2015-04-01,Yala U2,1935.0183,59.3,-,-,227.2944,7.0012,-,-
2015-04-01,Yala U3,1935.0183,59.3,-,-,227.2944,7.0012,-,-
2015-04-01,Yungthong,1914.8439,59.05,-,-,227.2944,7.0012,-,-
2015-05-01,Arthit,-,-,2099.6122,62.2419,252.0978,7.5236,-,-
2015-05-01,Baanpot,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Bauluang,2120.8121,63.157,-,-,-,-,-,-
2015-05-01,Benchamas,2138.4688,63.907,-,-,131.8281,3.9343,-,-
2015-05-01,Benchamas North,2138.4688,63.907,-,-,130.2008,3.8857,-,-
2015-05-01,Bongkot,-,-,2020.1303,59.8857,183.6659,5.4813,-,-
2015-05-01,Bongkot South,-,-,1998.26,59.8857,277.9958,8.2965,-,-
2015-05-01,Bung Ya,2071.6337,61.8256,-,-,-,-,-,-
2015-05-01,Bung Ya Nongsa,2071.6337,61.8256,-,-,-,-,-,-
2015-05-01,Burapa,2095.8798,62.5492,-,-,26.8062,0.8,-,-
2015-05-01,Chaba,-,-,-,-,124.2677,3.7086,-,-
2015-05-01,Dara,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Erawan,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Funan,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Gomin,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Jakrawan,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Jarmjuree North,2138.4688,63.907,-,-,83.7083,2.4982,-,-
2015-05-01,Jasmine,2129.4836,63.557,-,-,-,-,-,-
2015-05-01,Kamphaengsaen,2049.847,61.1754,-,-,-,-,-,-
2015-05-01,Kaphong,2148.6293,64.31,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Kaphong 10A,2148.6293,64.31,-,-,227.2944,6.7833,-,-
2015-05-01,L33,1978.6364,59.0502,-,-,-,-,-,-
2015-05-01,L53A,1992.5923,59.4667,-,-,-,-,-,-
2015-05-01,L53D,1958.9808,58.4636,-,-,-,-,-,-
2015-05-01,L53G,2036.025,60.7629,-,-,-,-,-,-
2015-05-01,Lanta,2138.4688,63.907,-,-,124.5397,3.7167,-,-
2015-05-01,Maliwan,2138.4688,63.907,-,-,130.8517,3.9051,-,-
2015-05-01,Manora,2110.2415,62.557,-,-,-,-,-,-
2015-05-01,Morakot,-,-,2079.8784,61.6569,199.0424,5.9402,-,-
2015-05-01,N Kung,2148.6293,64.31,-,-,227.2944,6.7833,-,-
2015-05-01,Na sanun East,1988.8529,59.3551,-,-,-,-,-,-
2015-05-01,NamPhong,-,-,-,-,170.9304,5.0902,-,-
2015-05-01,Nong Phuk Chi_A,2049.847,61.1754,-,-,-,-,-,-
2015-05-01,North Pailin,-,-,2079.8784,61.6569,199.0424,5.9402,-,-
2015-05-01,Pailin,-,-,2079.8784,61.6569,199.0424,5.9402,-,-
2015-05-01,Pakarang,2148.6293,64.31,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Pakarang South,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Pladang,2148.6293,64.31,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Pladang_PLCPP2,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Plamuk,2148.6293,64.31,-,-,227.2944,6.7833,-,-
2015-05-01,platong,2148.6293,64.31,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Platong U3,2148.6293,64.31,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Rajapurek,-,-,-,-,134.7668,4.022,-,-
2015-05-01,S Baanpot,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,S Gomin,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Sangkajai,2054.8731,61.3254,-,-,-,-,-,-
2015-05-01,Satun,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Sinphuhorm_E5N,-,-,2011.8559,60.0416,165.0244,4.9144,-,-
2015-05-01,Sinphuhorm_EU1,-,-,2011.8559,60.0416,165.0244,4.9144,-,-
2015-05-01,Sirikit,1924.6555,57.4392,-,-,48.8731,1.4586,12.7185,0.3796
2015-05-01,Songkhla,2097.6538,62.607,-,-,-,-,-,-
2015-05-01,Songkhla D,0,0,-,-,-,-,-,-
2015-05-01,South Platong,2148.6293,64.31,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,South Satun,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,South Trat,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Surat,2148.6293,64.31,-,-,227.2944,6.7833,-,-
2015-05-01,Surin,2138.4688,63.907,-,-,0,0,-,-
2015-05-01,SW Platong_U2,2148.6293,64.31,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,SW. platong,2148.6293,64.31,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Tantawan,-,-,-,-,139.5899,4.1659,-,-
2015-05-01,Trat 11A,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Trat U3,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,Uthong,2049.847,61.1754,-,-,-,-,-,-
2015-05-01,Wang Phai Sung,2045.8796,61.057,-,-,-,-,-,-
2015-05-01,West Jakrawan,-,-,2099.285,62.2322,227.2944,6.7833,-,-
2015-05-01,wichain Buri_Sri Thep,1943.4734,58.0008,-,-,-,-,-,-
2015-05-01,Yala 10A,2148.6293,64.31,-,-,227.2944,6.7833,-,-
2015-05-01,Yala U2,2148.6293,64.31,-,-,227.2944,6.7833,-,-
2015-05-01,Yala U3,2148.6293,64.31,-,-,227.2944,6.7833,-,-
2015-05-01,Yungthong,-,-,-,-,227.2944,6.7833,-,-
2015-06-01,Arthit,-,-,2033.3982,60.2683,252.0978,7.4846,-,-
2015-06-01,Baanpot,-,-,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Bauluang,2073.2753,61.388,-,-,-,-,-,-
2015-06-01,Benchamas,2128.5323,63.088,-,-,127.4779,3.7847,-,-
2015-06-01,Benchamas North,2128.5323,63.088,-,-,81.8451,2.4299,-,-
2015-06-01,Bongkot,-,-,1956.4224,57.9868,183.6659,5.4529,-,-
2015-06-01,Bongkot South,-,-,1950.9717,57.9868,277.9958,8.2535,-,-
2015-06-01,Bung Ya,1965.3698,58.3504,-,-,-,-,-,-
2015-06-01,Bung Ya Nongsa,1965.3698,58.3504,-,-,-,-,-,-
2015-06-01,Burapa,2004.5894,59.5148,-,-,26.9458,0.8,-,-
2015-06-01,Chaba,-,-,-,-,97.0584,2.8816,-,-
2015-06-01,Dara,-,-,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Erawan,-,-,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Funan,-,-,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Gomin,-,-,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Jakrawan,-,-,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Jarmjuree North,2128.5323,63.088,-,-,126.9569,3.7693,-,-
2015-06-01,Jasmine,2084.6749,61.7881,-,-,-,-,-,-
2015-06-01,Kamphaengsaen,1939.3874,57.579,-,-,-,-,-,-
2015-06-01,Kaphong,2110.0433,62.54,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Kaphong 10A,2110.0433,62.54,-,-,227.2944,6.7482,-,-
2015-06-01,L33,1868.4392,55.4726,-,-,-,-,-,-
2015-06-01,L53A,1883.2021,55.9109,-,-,-,-,-,-
2015-06-01,L53D,1841.8202,54.6823,-,-,-,-,-,-
2015-06-01,L53G,1931.8291,57.3546,-,-,-,-,-,-
2015-06-01,Lanta,2128.5323,63.088,-,-,127.5057,3.7856,-,-
2015-06-01,Maliwan,2128.5323,63.088,-,-,126.5349,3.7567,-,-
2015-06-01,Manora,1971.9294,58.4381,-,-,-,-,-,-
2015-06-01,Morakot,-,-,2007.731,59.6738,265.3899,7.8792,-,-
2015-06-01,N Kung,2110.0433,62.54,-,-,227.2944,6.7482,-,-
2015-06-01,Na sanun East,1876.1356,55.7011,-,-,-,-,-,-
2015-06-01,NamPhong,-,-,-,-,161.7206,4.8264,-,-
2015-06-01,Nong Phuk Chi_A,1939.3874,57.579,-,-,-,-,-,-
2015-06-01,Nong Phuk Chi_B,1939.3874,57.579,-,-,-,-,-,-
2015-06-01,North Pailin,-,-,2007.731,59.6738,265.3899,7.8792,-,-
2015-06-01,Pailin,-,-,2007.731,59.6738,265.3899,7.8792,-,-
2015-06-01,Pakarang,2110.0433,62.54,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Pakarang South,-,-,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Pladang,2110.0433,62.54,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Pladang_PLCPP2,-,-,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Plamuk,2110.0433,62.54,-,-,227.2944,6.7482,-,-
2015-06-01,platong,2110.0433,62.54,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Platong U3,2110.0433,62.54,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Rajapurek,2162.8926,64.288,-,-,125.4697,3.7251,-,-
2015-06-01,S Baanpot,-,-,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,S Gomin,-,-,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Sangkajai,1944.4397,57.729,-,-,-,-,-,-
2015-06-01,Satun,-,-,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Sinphuhorm_E5N,-,-,1962.8715,58.2762,166.4818,4.9294,-,-
2015-06-01,Sinphuhorm_EU1,-,-,1962.8715,58.2762,166.4818,4.9294,-,-
2015-06-01,Sirikit,1858.4289,55.1754,-,-,49.1244,1.4585,12.7185,0.3776
2015-06-01,Songkhla,2043.7431,60.838,-,-,-,-,-,-
2015-06-01,Songkhla C,0,0,-,-,-,-,-,-
2015-06-01,Songkhla D,2044.9416,60.838,-,-,-,-,-,-
2015-06-01,Songkhla E,2049.5288,60.838,-,-,-,-,-,-
2015-06-01,Songkhla G,2051.4574,60.838,-,-,-,-,-,-
2015-06-01,South Platong,2110.0433,62.54,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,South Satun,-,-,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,South Trat,-,-,2033.1497,60.1351,227.2944,6.7482,-,-
2015-06-01,Surat,2110.0433,62.54,-,-,227.2944,6.7482,-,-
