"","Date","Price","Country"
"2124",2016-09-28,36.776,"India"
"2125",2016-09-29,37.284,"India"
"2126",2016-09-30,37.284,"India"
"2127",2016-10-03,38.128,"India"
"2128",2016-10-04,38.026,"India"
"2129",2016-10-05,38.87,"India"
"2130",2016-10-06,39.409,"India"
"2131",2016-10-07,38.878,"India"
"2132",2016-10-10,38.878,"India"
"2133",2016-10-11,39.628,"India"
"2134",2016-10-12,39.175,"India"
"2135",2016-10-13,39.433,"India"
"2136",2016-10-14,39.339,"India"
"2137",2016-10-17,39.042,"India"
"2138",2016-10-18,39.3,"India"
"2139",2016-10-19,40.308,"India"
"2140",2016-10-20,39.308,"India"
"2141",2016-10-21,39.542,"India"
"2142",2016-10-24,39.206,"India"
"2143",2016-10-25,38.636,"India"
"2144",2016-10-26,38.089,"India"
"2145",2016-10-27,38.839,"India"
"2146",2016-10-28,38.065,"India"
"2147",2016-10-31,36.589,"India"
"2148",2016-11-01,36.456,"India"
"2149",2016-11-02,35.409,"India"
"2150",2016-11-03,34.893,"India"
"2151",2016-11-04,34.432,"India"
"2152",2016-11-07,35.065,"India"
"2153",2016-11-08,35.128,"India"
"2154",2016-11-09,35.315,"India"
"2155",2016-11-10,34.862,"India"
"2156",2016-11-11,33.901,"India"
"2157",2016-11-14,33.823,"India"
"2158",2016-11-15,35.831,"India"
"2159",2016-11-16,35.596,"India"
"2160",2016-11-17,35.448,"India"
"2161",2016-11-18,35.698,"India"
"2162",2016-11-21,37.096,"India"
"2163",2016-11-22,37.557,"India"
"2164",2016-11-23,36.503,"India"
"2165",2016-11-24,36.503,"India"
"2166",2016-11-25,36.503,"India"
"2167",2016-11-28,35.674,"India"
"2168",2016-11-29,35.385,"India"
"2169",2016-11-30,38.604,"India"
"2170",2016-12-01,39.909,"India"
"2171",2016-12-02,40.394,"India"
"2172",2016-12-05,40.409,"India"
"2173",2016-12-06,39.808,"India"
"2174",2016-12-07,38.948,"India"
"2175",2016-12-08,39.722,"India"
"2176",2016-12-09,40.245,"India"
"2177",2016-12-12,41.206,"India"
"2178",2016-12-13,41.401,"India"
"2179",2016-12-14,39.854,"India"
"2180",2016-12-15,39.769,"India"
"2181",2016-12-16,40.573,"India"
"2182",2016-12-19,40.73,"India"
